time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11
5923,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
5924,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
5925,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
5926,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
5927,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
5928,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
5929,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
5930,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
5931,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
5932,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
5933,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
5934,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
5935,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
5936,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
5937,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
5938,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
5939,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
5940,30.00,20.99,8.51,7.21,10.09,1.91,2.79,1.69,3.81,6.99,-0.39
5941,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
5942,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
5943,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
5944,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
5945,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
5946,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
5947,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
5948,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
5949,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
5950,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
5951,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
5952,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
5953,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
5954,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
5955,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
5956,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
5957,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
5958,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
5959,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
5960,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
5961,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
5962,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
5963,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
5964,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
5965,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
5966,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
5967,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
5968,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
5969,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
5970,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
5971,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
5972,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
5973,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
5974,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
5975,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
5976,70.00,48.99,19.85,16.81,23.53,4.45,6.51,3.95,8.90,16.30,-0.90
5977,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
5978,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
5979,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
5980,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
5981,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
5982,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
5983,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
5984,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
5985,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
5986,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
5987,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
5988,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
5989,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
5990,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
5991,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
5992,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
5993,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
5994,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
5995,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
5996,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
5997,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
5998,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
5999,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
6000,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
6001,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
6002,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
6003,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
6004,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
6005,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
6006,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
6007,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
6008,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
6009,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
6010,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
6011,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
6012,30.00,20.99,8.51,7.21,10.09,1.91,2.79,1.69,3.81,6.99,-0.39
6013,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
6014,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
6015,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
6016,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
6017,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
6018,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
6019,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
6020,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
6021,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
6022,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
6023,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
6024,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
6025,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
6026,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
6027,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
6028,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
6029,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
6030,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
6031,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
6032,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
6033,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
6034,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
6035,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
6036,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
6037,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
6038,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
6039,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
6040,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
6041,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
6042,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
6043,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
6044,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
6045,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
6046,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
6047,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
6048,70.00,48.99,19.85,16.81,23.53,4.45,6.51,3.95,8.90,16.30,-0.90
6049,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
6050,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
6051,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
6052,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
6053,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
6054,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
6055,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
6056,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
6057,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
6058,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
6059,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
6060,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
6061,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
6062,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
6063,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
6064,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
6065,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
6066,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
6067,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
6068,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
6069,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
6070,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
6071,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
6072,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
6073,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
6074,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
6075,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
6076,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
6077,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
6078,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
6079,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
6080,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
6081,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
6082,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
6083,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
6084,30.00,20.99,8.51,7.21,10.09,1.91,2.79,1.69,3.81,6.99,-0.39
6085,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
6086,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
6087,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
6088,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
6089,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
6090,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
6091,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
6092,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
6093,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
6094,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
6095,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
6096,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
6097,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
6098,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
6099,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
6100,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
6101,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
6102,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
6103,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
6104,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
6105,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
6106,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
6107,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
6108,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
6109,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
6110,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
6111,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
6112,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
6113,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
6114,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
6115,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
6116,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
6117,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
6118,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
6119,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
6120,70.00,48.99,19.85,16.81,23.53,4.45,6.51,3.95,8.90,16.30,-0.90
6121,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
6122,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
6123,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
6124,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
6125,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
6126,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
6127,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
6128,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
6129,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
6130,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
6131,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
6132,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
6133,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
6134,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
6135,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
6136,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
6137,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
6138,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
6139,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
6140,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
6141,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
6142,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
6143,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
6144,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
6145,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
6146,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
6147,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
6148,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
6149,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
6150,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
6151,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
6152,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
6153,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
6154,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
6155,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
6156,30.00,20.99,8.51,7.21,10.09,1.91,2.79,1.69,3.81,6.99,-0.39
6157,30.08,21.05,8.53,7.22,10.11,1.91,2.80,1.70,3.82,7.00,-0.39
6158,30.30,21.21,8.60,7.28,10.19,1.93,2.82,1.71,3.85,7.06,-0.39
6159,30.68,21.47,8.70,7.37,10.31,1.95,2.85,1.73,3.90,7.14,-0.39
6160,31.21,21.84,8.85,7.50,10.49,1.99,2.90,1.76,3.97,7.27,-0.40
6161,31.87,22.31,9.04,7.66,10.72,2.03,2.96,1.80,4.05,7.42,-0.41
6162,32.68,22.87,9.27,7.85,10.99,2.08,3.04,1.84,4.16,7.61,-0.42
6163,33.62,23.53,9.53,8.07,11.30,2.14,3.13,1.89,4.27,7.83,-0.43
6164,34.68,24.27,9.84,8.33,11.66,2.21,3.23,1.95,4.41,8.07,-0.45
6165,35.86,25.09,10.17,8.61,12.05,2.28,3.34,2.02,4.56,8.35,-0.46
6166,37.14,25.99,10.54,8.92,12.49,2.36,3.46,2.09,4.72,8.65,-0.48
6167,38.53,26.96,10.93,9.25,12.95,2.45,3.58,2.17,4.90,8.97,-0.49
6168,40.00,27.99,11.35,9.61,13.45,2.55,3.72,2.25,5.09,9.31,-0.51
6169,41.55,29.08,11.78,9.98,13.97,2.64,3.86,2.34,5.28,9.67,-0.53
6170,43.16,30.20,12.24,10.37,14.51,2.75,4.01,2.43,5.49,10.05,-0.55
6171,44.82,31.37,12.71,10.77,15.07,2.85,4.17,2.53,5.70,10.44,-0.58
6172,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
6173,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
6174,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
6175,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
6176,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
6177,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
6178,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
6179,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
6180,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
6181,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
6182,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
6183,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
6184,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
6185,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
6186,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
6187,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
6188,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
6189,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
6190,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
6191,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
6192,70.00,48.99,19.85,16.81,23.53,4.45,6.51,3.95,8.90,16.30,-0.90
6193,69.92,48.93,19.83,16.79,23.51,4.45,6.50,3.94,8.89,16.28,-0.90
6194,69.70,48.77,19.77,16.74,23.43,4.44,6.48,3.93,8.86,16.23,-0.89
6195,69.32,48.51,19.66,16.65,23.30,4.41,6.45,3.91,8.81,16.14,-0.89
6196,68.79,48.14,19.51,16.52,23.13,4.38,6.40,3.88,8.75,16.02,-0.88
6197,68.13,47.68,19.32,16.36,22.90,4.34,6.34,3.84,8.66,15.86,-0.87
6198,67.32,47.11,19.09,16.17,22.63,4.28,6.26,3.79,8.56,15.67,-0.86
6199,66.38,46.46,18.83,15.94,22.32,4.22,6.17,3.74,8.44,15.46,-0.85
6200,65.32,45.71,18.53,15.69,21.96,4.16,6.08,3.68,8.31,15.21,-0.84
6201,64.14,44.89,18.19,15.41,21.56,4.08,5.97,3.62,8.16,14.93,-0.82
6202,62.86,43.99,17.83,15.10,21.13,4.00,5.85,3.54,7.99,14.63,-0.81
6203,61.47,43.02,17.44,14.76,20.67,3.91,5.72,3.46,7.82,14.31,-0.79
6204,60.00,41.99,17.02,14.41,20.17,3.82,5.58,3.38,7.63,13.97,-0.77
6205,58.45,40.91,16.58,14.04,19.65,3.72,5.44,3.29,7.43,13.61,-0.75
6206,56.84,39.78,16.12,13.65,19.11,3.62,5.29,3.20,7.23,13.23,-0.73
6207,55.18,38.61,15.65,13.25,18.55,3.51,5.13,3.11,7.02,12.85,-0.71
6208,53.47,37.42,15.17,12.84,17.98,3.40,4.97,3.01,6.80,12.45,-0.69
6209,51.74,36.21,14.68,12.43,17.40,3.29,4.81,2.92,6.58,12.05,-0.66
6210,50.00,34.99,14.18,12.01,16.81,3.18,4.65,2.82,6.36,11.64,-0.64
6211,48.26,33.77,13.69,11.59,16.22,3.07,4.49,2.72,6.14,11.24,-0.62
6212,46.53,32.56,13.20,11.17,15.64,2.96,4.33,2.62,5.92,10.83,-0.60
