time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11
5282,37.34,26.08,10.32,8.85,12.45,2.15,3.68,1.34,5.14,8.60,-0.09
5283,36.13,24.82,10.63,8.80,11.79,1.73,3.32,1.78,4.33,9.26,-0.47
5284,34.70,24.92,10.20,9.07,11.80,1.93,3.44,1.98,4.38,8.84,0.00
5285,33.63,23.99,9.51,8.61,11.67,1.78,3.27,2.95,3.88,7.07,0.07
5286,33.18,22.52,9.60,8.08,10.55,1.99,3.38,2.69,4.10,7.10,0.06
5287,30.58,21.15,9.35,8.20,11.30,2.14,3.90,1.48,3.80,7.22,-0.88
5288,31.26,21.42,9.24,6.94,11.24,1.45,3.82,1.12,4.42,7.61,-0.01
5289,31.12,21.01,8.55,7.81,10.89,2.07,2.19,2.19,3.87,7.59,-0.26
5290,30.24,20.99,8.18,7.56,10.23,1.74,2.90,1.26,3.77,6.89,-0.47
5291,29.18,21.08,9.33,6.98,9.45,1.15,3.43,2.71,4.19,6.86,0.33
5292,30.19,20.39,8.29,7.63,10.68,1.60,3.07,1.90,2.91,6.77,-1.29
5293,29.50,21.18,8.69,7.07,10.28,1.78,2.72,1.98,2.67,7.02,0.07
5294,31.01,21.59,9.24,7.64,10.06,2.06,3.10,1.61,3.90,6.91,-0.11
5295,30.10,21.41,7.46,7.72,11.01,1.67,1.99,1.25,4.01,6.38,-0.51
5296,30.85,21.84,8.49,7.93,10.13,2.51,3.05,1.83,3.60,6.76,-0.76
5297,30.80,22.70,9.28,7.41,10.57,1.84,2.47,1.58,3.74,7.53,-0.11
5298,32.69,22.71,8.84,7.09,10.47,2.10,2.30,1.76,4.69,7.57,-0.26
5299,33.72,24.24,9.06,7.91,11.68,2.60,3.18,1.36,4.69,7.40,-0.07
5300,34.79,24.05,10.38,8.07,11.98,1.32,3.56,2.93,4.66,8.92,-0.33
5301,35.27,25.05,10.08,8.81,11.88,3.11,3.49,2.27,5.50,8.20,-0.96
5302,36.72,26.04,10.01,9.11,12.34,1.97,3.83,1.70,3.81,8.19,-0.85
5303,39.65,28.45,10.37,8.99,13.53,2.81,3.04,1.80,4.14,8.48,-0.02
5304,39.81,28.63,10.92,10.24,13.06,2.66,3.91,2.20,5.75,9.56,-0.41
5305,41.88,29.56,12.29,10.16,13.27,2.96,4.31,2.27,5.37,9.08,-0.66
5306,43.25,30.60,12.15,9.83,14.94,2.80,4.95,2.92,6.41,10.04,-0.29
5307,45.26,31.79,12.53,10.84,15.07,2.64,4.09,2.81,5.26,10.64,-1.00
5308,46.47,32.02,14.02,11.04,16.61,2.62,4.37,2.62,5.50,10.93,-0.92
5309,48.90,33.87,13.06,11.33,16.21,3.74,4.47,2.83,5.70,11.63,-0.35
5310,49.76,35.28,14.66,12.36,15.98,3.17,4.43,2.41,6.59,11.35,-0.97
5311,51.73,35.35,15.17,13.28,17.26,2.96,5.35,2.60,6.89,12.84,-1.18
5312,53.69,37.07,14.52,13.56,18.32,3.31,6.19,3.17,7.02,12.73,-0.27
5313,54.48,38.08,15.97,13.64,18.63,2.80,4.96,3.16,7.84,12.33,-0.69
5314,57.65,39.90,14.87,13.26,18.15,3.69,5.02,2.63,6.96,13.32,-1.83
5315,58.70,40.71,15.89,14.16,19.52,4.10,4.32,2.90,7.89,13.03,-0.73
5316,60.34,42.08,16.78,14.36,19.36,3.80,5.13,3.31,7.39,14.67,-0.85
5317,61.25,43.23,17.64,14.40,19.97,3.98,5.79,3.99,7.66,13.63,-1.34
5318,63.29,44.26,18.14,14.60,22.12,3.44,5.99,4.06,8.12,14.65,-0.25
5319,64.81,43.94,18.78,16.77,21.80,4.39,5.51,3.93,9.12,14.66,-0.78
5320,65.34,45.40,19.15,15.02,21.43,3.20,5.44,3.03,8.24,14.95,0.41
5321,66.39,45.45,19.17,16.46,22.17,3.61,5.97,4.04,8.51,15.98,-1.47
5322,66.67,47.27,18.34,16.49,23.60,5.02,6.10,4.18,8.68,16.57,-1.14
5323,68.83,47.20,19.49,16.49,22.55,3.71,5.94,3.94,7.93,15.23,-1.51
5324,68.76,47.47,19.54,16.17,22.77,4.11,6.41,3.80,9.18,15.83,-0.88
5325,69.78,48.46,19.73,17.20,22.74,4.57,7.02,3.05,9.27,16.39,-0.72
5326,69.44,47.93,19.90,16.55,23.88,4.04,6.12,3.48,8.29,15.35,-1.93
5327,69.74,49.31,19.71,17.22,22.83,3.90,6.13,4.14,9.74,16.26,-1.08
5328,69.87,48.90,19.40,17.46,23.70,4.65,7.32,4.13,8.87,16.59,-0.64
5329,69.52,49.16,19.55,17.03,22.77,4.22,6.00,4.27,8.36,15.94,-1.27
5330,70.54,48.45,19.82,16.50,23.81,5.63,6.37,3.46,9.11,17.31,-0.52
5331,69.77,47.76,19.70,15.92,22.78,4.35,6.67,4.32,9.97,16.35,-1.65
5332,68.75,48.48,19.27,16.13,23.62,4.46,6.98,4.01,9.00,15.60,-2.29
5333,67.98,47.65,19.94,15.98,23.94,4.94,6.49,3.47,8.22,15.74,-1.27
5334,67.66,47.71,19.19,15.60,22.85,4.43,6.17,3.64,8.35,15.35,-0.33
5335,66.46,47.23,19.34,16.63,21.63,4.96,6.13,3.73,8.58,14.66,-0.88
5336,65.25,45.19,17.79,15.49,22.54,3.18,5.76,3.99,8.79,15.29,-1.24
5337,64.36,44.22,18.79,16.11,21.54,4.66,5.57,3.42,7.84,14.99,-0.41
5338,62.32,43.81,18.16,15.69,20.55,4.11,5.89,3.55,8.26,15.43,-0.29
5339,62.13,43.13,17.53,13.96,20.69,3.64,5.62,2.67,8.58,14.42,-0.96
5340,60.49,41.74,16.65,14.41,20.55,3.48,5.51,3.11,7.51,14.14,-0.43
5341,58.57,40.84,16.58,14.55,18.92,3.79,4.89,3.93,7.23,13.95,-0.35
5342,57.73,40.02,15.97,14.17,19.05,3.35,6.40,3.25,7.61,13.08,-1.31
5343,55.31,39.02,15.80,14.06,18.88,2.83,4.80,3.45,6.50,11.90,-1.56
5344,53.82,37.47,14.12,12.81,17.34,3.57,5.14,3.41,6.94,11.71,-0.77
5345,51.27,35.65,14.83,12.99,17.54,3.78,4.58,3.30,5.44,11.92,-0.77
5346,49.85,35.25,13.42,12.48,16.55,2.82,4.11,2.30,5.70,11.34,-0.83
5347,48.22,34.56,14.67,11.14,16.16,2.97,3.80,2.36,5.89,10.94,-0.35
5348,46.24,32.31,12.50,10.64,15.62,3.12,5.54,1.96,6.39,11.07,-0.69
5349,43.73,32.86,12.61,10.14,14.86,3.06,4.31,2.84,6.53,11.23,-0.86
5350,43.21,30.46,11.81,10.09,14.29,2.74,5.43,1.76,6.34,9.82,-0.77
5351,41.16,29.49,11.73,10.43,14.02,3.01,4.29,1.74,5.32,9.87,-0.52
5352,40.29,28.26,11.10,9.89,12.63,1.83,3.12,1.84,4.68,8.81,-0.13
5353,38.72,26.70,10.47,9.23,12.87,2.09,3.73,2.38,5.06,9.23,-1.78
5354,36.82,25.63,10.46,8.96,12.50,1.80,3.26,2.69,4.84,7.59,-0.56
5355,36.40,25.52,10.53,8.62,12.44,1.89,4.43,1.89,4.35,9.01,0.26
5356,34.96,24.76,11.25,8.51,11.59,2.41,2.79,2.60,3.60,8.51,-1.01
5357,33.48,23.33,8.47,8.46,11.05,2.81,3.49,1.72,4.59,8.73,-0.22
5358,32.64,22.66,9.66,8.05,10.38,3.19,3.00,2.67,4.01,7.72,-0.63
5359,31.57,22.28,9.61,7.41,10.85,2.05,2.36,1.63,3.51,8.19,0.31
5360,31.61,21.14,9.19,7.42,10.67,2.53,2.95,1.81,3.45,7.21,-0.26
5361,30.05,21.83,8.11,7.97,10.29,2.15,2.74,1.68,3.65,7.52,-0.85
5362,30.90,20.82,8.14,7.25,10.57,1.59,3.03,0.73,3.62,7.74,0.09
5363,29.61,21.24,8.92,6.94,9.62,2.42,2.70,1.74,3.34,7.15,-0.55
5364,29.85,20.60,8.13,6.99,9.98,1.87,2.96,1.49,3.50,6.90,-0.79
5365,30.24,21.07,8.81,6.40,9.41,1.53,3.09,0.03,4.24,5.82,-0.34
5366,30.60,20.70,9.58,7.40,10.62,1.66,2.73,1.92,4.40,6.59,-0.81
5367,30.21,21.20,9.36,7.26,10.03,1.41,3.07,2.52,4.30,7.08,-0.97
5368,31.05,21.64,9.20,7.03,11.52,2.08,3.16,2.19,3.45,7.02,-0.54
5369,32.58,22.27,9.44,7.76,11.66,1.84,3.12,1.55,4.32,8.29,-0.37
5370,33.44,22.21,9.54,6.76,10.50,2.04,1.90,1.75,5.08,7.69,-1.25
5371,32.73,22.75,9.25,8.40,12.27,2.90,3.03,2.73,4.36,8.12,-1.14
5372,35.27,24.54,9.43,8.27,11.19,1.79,3.89,2.41,4.02,8.92,-0.91
5373,35.31,24.40,9.77,9.02,11.66,2.48,3.40,2.00,3.83,8.54,-0.60
5374,36.34,26.04,9.53,8.55,13.55,1.87,3.87,2.23,4.31,8.84,-1.16
5375,38.79,26.79,10.31,8.77,12.93,2.27,4.14,2.61,5.43,8.83,-0.72
5376,39.78,27.41,11.29,9.38,14.32,2.63,3.92,2.14,5.33,8.90,-0.32
5377,41.91,28.29,10.98,10.10,12.97,2.79,3.97,3.12,4.66,9.09,-0.19
5378,42.98,30.19,11.48,10.39,15.06,2.25,4.91,1.85,5.75,10.33,-1.43
5379,45.74,32.06,12.21,11.26,15.50,2.87,3.42,2.90,5.87,10.71,0.14
5380,46.66,32.20,13.18,11.48,15.64,3.20,4.53,2.38,6.03,11.20,-0.19
5381,48.65,33.08,13.23,11.34,16.55,4.14,3.84,2.14,6.19,11.92,-0.29
5382,49.83,35.07,14.27,12.39,17.24,3.28,4.29,2.08,5.49,12.38,-0.98
5383,51.80,35.16,15.57,12.21,17.95,4.06,3.89,2.84,6.56,12.24,-0.72
5384,52.83,37.24,14.95,13.15,18.35,2.59,5.49,3.10,6.73,13.05,-0.40
5385,55.67,38.87,15.10,13.07,18.34,2.87,5.03,3.30,6.76,12.50,-0.08
5386,56.78,40.48,15.74,13.61,19.77,3.05,5.26,2.90,7.15,13.19,-1.22
5387,59.07,40.65,16.48,14.43,19.70,3.66,4.54,2.64,7.35,13.36,-0.47
5388,60.15,42.35,16.46,14.95,20.12,3.39,5.04,3.76,7.01,14.63,-0.38
5389,61.61,42.71,17.19,14.61,20.78,3.31,6.03,3.29,8.23,15.77,-0.20
5390,63.21,44.25,17.75,14.63,20.83,4.66,6.08,3.28,8.33,14.47,-0.05
5391,64.71,45.62,18.04,15.75,21.68,4.03,6.39,4.02,7.59,15.02,-1.25
5392,65.05,45.37,18.56,15.46,22.15,4.70,5.45,3.35,8.98,15.65,0.46
5393,66.15,47.22,19.13,16.30,22.80,3.32,6.35,3.37,8.45,15.70,-0.81
5394,67.60,47.26,19.16,15.54,23.13,4.70,6.52,4.70,8.64,15.93,-1.38
5395,67.49,47.22,18.39,15.52,22.37,4.02,6.95,3.22,9.65,15.72,-1.23
5396,68.60,47.75,18.64,16.81,22.17,4.12,6.48,3.35,8.29,16.87,-0.77
5397,70.16,48.62,20.07,17.50,23.42,4.75,6.53,3.25,8.82,16.30,-1.57
5398,70.12,48.52,19.91,16.49,23.95,5.28,6.34,4.64,9.72,16.85,-1.12
5399,69.38,48.77,19.23,16.65,23.81,4.98,6.26,3.48,9.42,15.49,-1.07
5400,70.57,48.58,19.68,16.65,23.00,3.27,6.93,3.75,9.56,16.08,-1.50
5401,70.24,48.81,20.75,16.67,24.23,3.97,6.11,4.20,9.23,16.63,-0.65
5402,69.18,47.74,19.50,17.17,23.65,5.03,6.87,4.12,8.74,16.06,-1.19
5403,69.13,48.75,19.32,17.11,23.15,4.81,6.38,4.55,7.84,15.91,-1.43
5404,68.53,48.16,20.21,17.23,22.06,4.79,6.62,3.06,9.00,16.63,-1.14
5405,68.78,47.89,19.47,16.80,22.90,5.38,6.67,2.98,9.15,16.82,-1.22
5406,67.00,46.80,19.00,16.35,21.69,4.60,6.93,3.16,8.91,16.45,-1.00
5407,65.26,47.37,19.03,16.42,22.61,3.89,5.90,3.72,8.87,15.16,-1.49
5408,65.83,44.98,17.36,15.35,22.84,4.33,4.89,3.32,8.33,15.97,-0.11
5409,63.96,44.65,17.64,15.46,22.73,4.37,5.81,4.36,7.05,15.05,-0.44
5410,63.07,43.81,17.60,14.87,21.61,3.64,5.88,3.27,8.47,13.48,-0.98
5411,61.59,43.02,16.78,14.71,20.52,3.15,5.44,2.77,8.02,15.45,-0.92
5412,59.11,42.24,16.83,13.37,20.44,4.05,4.12,3.56,7.82,13.57,-1.33
5413,58.70,41.07,16.72,13.79,18.57,4.38,5.15,2.65,7.95,13.10,-0.98
5414,56.64,40.03,15.51,13.13,20.06,4.35,5.11,3.03,7.20,13.17,-0.05
5415,54.66,39.25,15.57,13.62,17.78,3.52,4.63,3.50,6.31,13.08,-0.88
5416,53.70,37.27,14.88,12.73,19.04,3.15,5.19,3.35,6.24,13.00,-0.73
5417,51.66,36.28,14.24,12.46,16.87,3.35,5.35,2.65,6.39,11.26,-0.54
5418,50.13,35.36,14.52,13.08,16.24,3.39,4.51,2.98,5.39,11.59,-1.14
5419,47.69,33.24,13.95,11.87,16.36,2.95,4.13,2.72,6.30,11.35,-0.06
5420,46.10,33.03,12.32,11.38,15.36,3.82,4.51,2.74,6.41,10.31,-0.74
5421,44.59,30.99,11.75,11.70,15.60,2.71,4.06,1.67,6.44,11.36,-1.77
5422,44.09,30.79,11.96,10.68,14.88,3.98,3.99,2.20,5.86,11.32,-0.68
5423,41.48,27.72,11.99,9.66,13.74,2.37,4.09,2.26,6.55,10.12,-0.65
5424,40.37,26.99,11.46,8.79,13.63,3.25,3.00,3.30,4.63,9.10,-0.29
5425,37.80,26.42,10.33,9.23,12.25,2.93,3.44,1.55,5.67,8.75,-0.37
5426,37.53,25.77,10.14,8.89,12.72,1.81,3.95,1.75,4.92,8.95,-1.59
5427,35.29,25.40,9.75,9.22,11.90,1.23,3.17,2.92,5.13,8.21,0.20
5428,34.98,24.59,10.12,8.43,11.09,2.15,4.05,1.60,3.73,7.96,-0.30
5429,33.49,22.26,9.53,7.74,11.28,1.93,3.14,1.58,4.11,8.25,-0.51
5430,32.40,23.71,9.84,8.17,11.46,2.08,3.31,1.69,3.87,8.04,0.20
5431,32.75,22.41,8.76,7.73,11.29,1.98,3.02,2.52,4.07,7.43,-0.22
5432,30.29,21.69,9.05,7.70,10.39,1.70,3.56,1.69,3.98,7.92,-0.70
5433,30.72,21.56,7.84,7.41,10.11,1.16,2.80,1.57,3.81,7.63,-0.36
5434,29.44,20.89,8.80,6.91,10.73,2.45,2.44,1.07,3.99,7.11,-0.74
5435,30.82,21.72,8.98,7.32,9.76,1.54,2.77,1.85,3.40,7.04,-0.05
5436,30.43,20.97,7.96,7.49,9.15,2.06,2.40,2.11,4.15,6.47,0.09
5437,29.80,21.21,8.69,7.32,10.05,2.53,3.04,2.31,3.26,7.63,-0.60
5438,30.15,21.40,8.69,7.45,9.60,1.59,2.70,1.92,4.01,7.13,-0.84
5439,29.67,21.64,8.81,7.07,9.61,1.32,2.52,2.19,3.60,7.22,0.01
5440,30.75,21.93,9.97,7.60,11.36,1.40,2.42,1.90,4.45,7.05,-0.36
5441,31.25,22.41,9.45,7.52,10.34,2.43,2.94,1.57,4.44,7.41,-0.90
5442,32.22,23.12,9.08,8.06,10.51,2.15,3.43,2.77,3.65,7.98,-0.49
5443,34.67,23.25,9.56,8.47,10.50,2.20,2.83,1.32,4.62,6.61,-0.69
5444,34.31,23.85,9.12,7.27,11.93,2.34,3.93,2.56,4.09,9.01,-0.46
5445,35.32,25.15,10.38,7.99,12.12,3.26,3.06,1.61,4.78,8.55,-0.42
5446,37.08,25.77,10.49,7.95,12.32,2.76,3.42,1.62,4.08,8.01,-1.13
5447,37.43,26.95,11.46,8.97,13.54,3.06,3.77,2.47,4.37,8.77,-0.32
5448,38.40,27.84,10.88,9.65,13.69,3.01,3.22,3.09,4.71,9.16,-0.62
5449,40.99,29.25,11.67,9.11,15.42,2.87,4.44,2.68,5.16,10.10,-0.82
5450,42.91,29.85,12.32,10.24,14.32,2.52,4.96,1.95,5.93,9.96,-1.17
5451,45.82,31.97,12.68,9.93,15.72,2.76,5.36,2.38,6.22,10.21,-0.54
5452,47.08,32.85,13.14,10.87,15.86,3.51,4.07,2.48,5.45,11.73,0.25
5453,48.52,33.86,13.46,12.25,15.22,2.11,4.11,3.00,7.46,11.04,-0.77
5454,49.68,35.75,14.47,11.53,16.72,3.03,5.31,3.25,6.32,11.58,-0.50
5455,50.53,35.93,14.33,12.20,17.50,2.64,5.61,2.79,7.05,11.39,-1.01
5456,53.77,36.72,15.27,13.01,17.15,4.44,5.24,3.19,6.89,12.94,-0.26
5457,55.07,38.56,14.87,13.23,17.96,3.84,5.07,3.80,7.03,12.33,0.08
5458,57.26,38.78,15.78,13.91,18.69,4.39,4.74,4.00,7.35,12.55,-1.54
5459,58.18,41.39,17.00,14.60,20.31,4.04,5.52,3.41,7.20,14.26,-0.87
5460,59.85,41.26,16.60,14.14,21.22,3.87,5.49,4.20,7.16,12.98,-0.56
5461,61.25,43.41,16.97,14.88,21.07,4.88,5.81,2.80,7.72,14.40,0.08
5462,62.56,44.28,18.10,14.43,22.42,4.18,5.49,3.15,7.62,14.60,-0.20
5463,63.43,44.42,17.31,15.45,21.08,4.31,6.60,3.97,8.53,15.78,-0.31
5464,65.73,45.30,18.50,15.83,21.78,3.42,5.56,3.99,8.35,15.58,-0.56
5465,66.26,46.53,19.39,15.52,21.49,3.59,6.86,3.22,8.90,15.74,-1.45
5466,67.54,47.11,19.30,16.70,23.12,5.01,6.33,4.69,8.25,15.93,-0.89
5467,68.05,47.19,19.38,16.60,22.28,4.29,5.87,4.19,8.41,15.94,-0.96
5468,68.98,49.31,19.86,16.21,23.06,3.68,6.24,4.04,8.08,16.47,-0.66
5469,69.97,48.65,19.29,17.53,24.24,4.82,6.74,3.31,8.95,16.85,-1.14
5470,69.37,49.31,19.32,16.85,24.06,4.48,6.04,4.12,8.38,16.33,-0.51
5471,69.51,49.51,19.92,16.46,22.97,4.86,6.37,3.83,8.73,16.77,0.01
5472,69.88,50.37,19.65,16.44,23.88,4.27,6.31,4.34,8.52,16.45,-0.27
5473,69.48,48.66,19.91,16.86,23.40,4.94,6.00,3.31,7.77,15.29,-1.18
5474,69.49,49.06,19.65,17.09,23.11,5.23,6.43,4.93,9.18,15.61,-1.48
5475,69.04,48.86,19.19,16.50,23.78,4.39,6.66,2.64,8.92,15.86,-0.08
5476,68.50,46.78,18.42,17.25,23.64,4.33,6.60,3.41,9.85,16.38,-0.32
5477,68.17,48.16,19.55,15.50,23.16,4.35,5.71,3.49,8.82,15.69,-1.23
5478,67.08,47.26,18.88,16.18,22.72,3.89,6.32,4.14,8.35,15.67,-1.21
5479,66.19,45.95,19.05,16.26,22.43,4.28,5.83,3.39,8.45,14.87,-1.38
5480,66.19,46.04,18.28,14.95,22.36,4.01,5.94,4.78,8.80,15.20,-1.73
5481,63.73,45.44,18.61,15.52,21.29,5.45,5.48,3.13,7.58,14.75,-1.45
5482,63.15,43.50,17.67,15.96,21.94,4.62,6.09,3.29,7.64,14.48,-1.14
5483,61.76,43.67,17.43,14.33,20.26,4.45,5.48,3.87,7.81,14.02,-1.57
5484,60.58,43.33,17.43,13.92,20.13,3.98,5.72,2.98,7.63,13.88,-0.91
5485,58.08,40.99,16.55,14.05,20.17,4.17,5.44,2.53,7.06,13.21,-1.02
5486,57.44,39.55,15.25,13.84,18.92,4.12,5.60,3.43,7.32,13.56,-1.68
5487,56.30,38.58,16.33,12.88,18.67,3.83,5.77,3.38,7.06,13.12,-0.82
5488,53.51,36.50,15.14,12.56,18.12,3.42,4.82,4.57,6.62,12.98,-0.79
5489,51.37,36.92,14.41,12.29,17.22,2.94,4.72,1.99,7.32,12.39,-0.63
5490,49.89,34.83,13.92,13.25,17.36,3.56,4.26,3.12,5.70,12.45,-0.77
5491,48.53,33.34,13.29,11.11,16.12,2.36,4.34,2.24,7.22,10.96,-0.32
5492,46.48,32.00,13.22,11.35,16.06,3.54,4.65,3.13,6.08,10.58,0.19
5493,45.36,31.46,12.25,10.95,14.94,3.22,4.99,2.83,5.92,9.61,-0.94
5494,42.52,30.29,11.99,10.66,14.48,2.65,4.49,2.93,6.08,10.77,0.18
5495,41.24,28.20,11.89,9.25,13.60,1.99,3.85,2.77,4.88,9.90,0.27
5496,40.03,27.80,11.98,9.26,13.68,3.02,3.61,2.70,5.33,9.75,-0.88
5497,37.85,27.32,10.62,10.25,12.81,2.94,2.90,1.37,5.40,9.22,-0.63
5498,37.37,25.91,10.77,9.04,12.53,2.58,3.67,1.92,4.78,8.58,0.23
5499,36.70,25.36,10.68,9.00,12.09,2.17,3.46,1.77,4.59,8.26,-0.75
5500,34.17,24.84,10.23,8.23,11.70,2.07,3.62,2.36,3.67,8.09,-0.45
5501,33.06,23.18,8.59,8.38,11.28,2.06,3.62,1.91,4.34,8.04,0.61
5502,32.37,23.10,9.05,8.34,10.70,3.55,2.73,1.14,5.09,8.46,-0.55
5503,32.04,22.95,8.70,7.55,10.53,2.83,3.31,2.06,3.89,6.86,0.45
5504,31.22,21.99,9.23,7.20,10.31,1.87,2.57,1.67,3.40,7.14,-0.42
5505,31.03,21.61,8.65,7.51,10.78,1.50,1.77,1.27,4.26,6.35,-0.89
5506,30.27,21.62,9.07,7.95,10.13,2.22,3.03,1.16,3.79,7.42,0.42
5507,30.21,19.94,9.41,7.54,9.78,2.41,2.04,1.93,4.80,6.94,-1.29
5508,29.84,20.41,8.18,7.54,10.09,2.09,3.32,2.66,3.77,7.88,-0.24
5509,29.57,20.50,8.23,6.75,10.11,2.69,2.97,1.73,3.66,6.87,-1.30
5510,29.06,21.07,8.99,7.22,9.38,1.77,3.44,2.01,3.63,7.42,0.22
5511,30.38,21.64,8.20,7.53,10.63,1.30,2.74,1.17,4.81,7.20,-0.66
5512,31.35,21.11,9.21,7.05,11.05,1.88,2.72,1.37,4.01,7.25,-0.31
5513,31.72,22.53,8.69,8.12,11.52,2.01,3.31,2.56,4.01,7.77,-0.29
5514,32.44,21.85,9.39,8.90,11.91,2.84,3.29,2.21,3.81,7.37,-0.58
5515,32.94,23.64,10.39,8.54,10.76,2.40,2.49,1.03,4.36,8.27,0.19
5516,34.84,24.38,9.36,8.46,12.10,2.38,2.59,2.30,4.30,7.10,-1.05
5517,35.71,25.21,10.80,8.11,12.14,1.86,3.36,2.03,4.74,8.15,0.48
5518,37.35,26.64,10.78,8.71,12.07,2.55,3.88,2.25,4.51,9.08,-1.38
5519,38.98,26.83,10.21,8.48,13.26,1.59,4.33,2.78,4.87,8.71,-0.92
5520,39.58,27.33,11.59,9.44,13.56,2.21,3.72,1.46,5.30,9.74,-1.38
5521,41.52,29.34,11.75,9.61,14.51,3.09,4.14,2.37,4.25,10.53,-0.67
5522,43.43,29.97,12.58,10.28,15.13,3.02,3.00,3.13,5.35,9.33,-0.59
5523,44.38,31.44,11.82,10.75,15.63,2.70,3.80,1.65,5.22,10.52,-0.64
5524,47.13,33.39,12.31,10.62,16.16,2.47,3.89,2.81,6.14,11.40,-1.21
5525,48.93,34.09,13.68,11.48,16.12,3.56,4.68,2.31,5.90,10.90,-0.38
5526,49.19,34.72,14.17,12.20,17.32,3.35,5.91,2.34,5.96,10.84,-0.63
5527,51.33,36.09,15.35,12.18,17.32,3.11,4.91,1.85,5.26,12.19,-0.12
5528,52.93,37.41,14.36,12.06,18.11,3.76,4.86,2.35,5.43,11.81,-0.44
5529,54.07,39.03,15.69,13.54,18.88,3.61,5.98,3.59,7.55,13.22,-1.31
5530,57.00,39.21,16.39,13.56,19.32,3.62,5.36,2.83,6.44,13.31,-0.90
5531,58.95,40.84,16.37,13.58,20.27,2.63,6.16,3.63,6.35,12.64,-1.04
5532,59.84,42.70,17.10,13.85,20.57,4.16,5.37,4.04,7.25,13.65,-1.48
5533,61.57,42.73,17.88,14.62,20.24,4.58,5.55,2.41,7.55,14.43,-1.12
5534,63.24,43.76,18.10,15.91,21.29,4.42,6.12,4.09,8.39,15.46,-0.81
5535,63.88,44.76,18.00,15.28,20.90,3.63,6.06,4.19,7.35,14.35,-1.04
5536,64.78,45.10,17.87,16.05,22.23,4.27,6.19,3.36,9.23,15.15,-0.24
5537,66.64,46.30,18.86,15.54,23.15,3.81,5.91,4.02,8.27,16.51,-1.98
5538,67.39,47.25,18.68,16.36,22.96,4.37,6.45,3.09,8.43,15.99,-1.27
5539,67.91,48.03,18.38,16.65,22.20,4.44,6.62,3.77,8.62,15.80,-0.29
5540,68.81,48.06,19.10,16.78,21.85,5.20,6.59,4.79,8.48,16.54,-0.62
5541,69.13,48.96,19.30,16.19,23.60,4.17,6.06,4.14,9.07,15.96,-1.03
5542,70.12,48.71,19.54,16.55,22.60,4.06,5.62,3.32,8.68,16.69,-0.69
5543,70.51,48.94,19.19,17.57,22.71,3.94,6.89,4.11,8.56,16.51,-0.44
5544,69.72,48.18,20.22,17.22,23.23,4.06,7.36,2.82,9.16,16.12,-0.55
5545,69.64,49.12,19.93,17.50,24.20,4.03,6.08,3.02,8.38,15.84,-1.45
5546,70.36,47.82,19.69,16.67,24.08,4.12,6.44,4.78,9.33,15.37,-1.48
5547,69.42,47.49,19.72,17.02,24.06,5.00,5.42,3.48,9.10,17.09,-1.17
5548,69.08,48.25,19.30,17.09,23.79,4.98,6.32,4.48,8.46,16.76,-0.44
5549,68.57,48.37,19.57,15.97,22.61,4.27,7.52,3.43,8.14,14.28,-1.40
5550,67.80,47.47,19.22,16.50,22.84,3.70,6.25,3.51,8.59,15.94,-1.56
5551,66.16,46.88,18.81,15.03,21.49,4.03,6.81,3.64,8.21,15.19,-1.13
5552,65.74,45.78,17.45,17.21,22.02,4.13,6.32,3.28,8.10,15.38,-1.20
5553,64.58,45.00,19.09,15.18,21.63,3.30,6.00,3.16,8.34,14.47,-1.04
5554,62.95,44.28,17.28,14.87,20.95,4.46,5.91,3.02,8.18,14.85,-1.36
5555,61.05,43.00,17.39,13.72,20.31,3.43,6.66,2.88,7.38,15.05,-0.51
5556,59.81,41.93,16.36,14.44,20.03,4.17,5.22,3.77,7.35,13.97,-1.26
5557,57.61,40.99,17.48,14.26,19.62,3.56,6.14,3.99,7.99,14.18,-0.57
5558,57.04,39.00,17.12,13.19,18.53,3.58,5.29,2.87,7.40,13.63,-0.79
5559,55.14,38.91,14.47,12.74,17.45,4.14,5.12,3.00,6.64,13.44,-0.97
5560,53.16,37.57,15.31,13.20,18.00,2.79,4.43,3.50,6.98,12.58,-0.05
5561,51.81,36.48,15.26,11.39,17.51,3.47,4.59,2.74,6.64,11.70,-0.64
5562,50.02,35.04,14.01,11.89,16.80,3.75,4.79,3.12,6.04,11.34,-0.79
5563,48.64,33.28,14.59,11.79,16.35,3.11,4.34,2.83,5.57,10.68,-0.20
5564,46.77,33.13,12.61,10.96,16.13,2.69,3.84,2.04,6.32,11.28,0.01
5565,44.95,31.67,12.50,9.79,14.30,2.98,3.49,1.72,5.85,10.87,-0.45
5566,43.41,29.87,12.29,10.45,14.48,3.16,4.34,2.35,4.90,9.57,-0.29
5567,41.35,28.84,11.83,9.59,14.51,3.78,3.48,2.17,5.71,9.11,-0.38
5568,39.70,29.10,11.56,10.18,13.67,3.05,3.86,1.46,5.67,9.17,-1.02
5569,38.80,26.79,11.75,8.68,12.46,3.05,4.03,2.25,4.68,8.53,-0.67
5570,37.24,24.96,9.75,10.33,12.31,3.02,3.82,1.60,5.32,8.39,-1.20
5571,35.54,24.81,10.23,9.37,12.41,2.11,2.69,1.84,4.12,8.58,-0.68
5572,34.43,24.42,9.48,8.33,11.35,2.08,3.91,1.81,4.84,8.32,-0.05
