time,N9
1874,-70.45
1875,-69.66
1876,-69.33
1877,-68.71
1878,-67.56
1879,-65.37
1880,-66.09
1881,-64.44
1882,-63.09
1883,-61.44
1884,-59.39
1885,-58.56
1886,-57.05
1887,-55.20
1888,-53.33
1889,-51.97
1890,-50.16
1891,-48.65
1892,-46.18
1893,-44.22
1894,-43.72
1895,-41.35
1896,-39.77
1897,-38.38
1898,-37.53
1899,-36.33
1900,-34.36
1901,-32.92
1902,-32.80
1903,-32.52
1904,-31.07
1905,-30.68
1906,-30.06
1907,-30.13
1908,-30.31
1909,-30.24
1910,-30.56
1911,-31.10
1912,-32.19
1913,-31.91
1914,-31.78
1915,-33.58
1916,-34.56
1917,-34.69
1918,-37.43
1919,-38.47
1920,-39.97
1921,-42.34
1922,-43.44
1923,-44.89
1924,-46.77
1925,-48.90
1926,-50.07
1927,-51.32
1928,-53.14
1929,-54.79
1930,-55.97
1931,-58.15
1932,-59.74
1933,-61.91
1934,-62.30
1935,-63.80
1936,-65.24
1937,-66.23
1938,-67.82
1939,-68.32
1940,-69.00
1941,-69.38
1942,-69.96
1943,-69.95
1944,-70.07
1945,-69.75
1946,-69.42
1947,-69.22
1948,-68.29
1949,-68.49
1950,-67.18
1951,-66.42
1952,-64.78
1953,-64.05
1954,-62.51
1955,-61.14
1956,-60.45
1957,-58.64
1958,-56.92
1959,-55.71
1960,-53.41
1961,-51.68
1962,-49.12
1963,-48.10
1964,-46.44
1965,-45.20
1966,-43.43
1967,-42.39
1968,-40.35
1969,-39.27
1970,-36.63
1971,-36.12
1972,-33.90
1973,-34.39
1974,-32.45
1975,-31.70
1976,-31.73
1977,-30.86
1978,-30.39
1979,-29.35
1980,-30.23
1981,-29.79
1982,-30.73
1983,-31.00
1984,-32.03
1985,-30.96
1986,-31.94
1987,-34.33
1988,-35.46
1989,-35.41
1990,-36.73
1991,-38.70
1992,-40.08
1993,-41.36
1994,-43.52
1995,-45.75
1996,-47.23
1997,-48.38
1998,-49.58
1999,-51.96
2000,-53.61
2001,-55.38
2002,-57.07
2003,-57.72
2004,-60.86
2005,-61.25
2006,-62.13
2007,-63.95
2008,-64.67
2009,-65.97
2010,-67.52
2011,-68.20
2012,-68.88
2013,-69.68
2014,-69.68
2015,-70.21
2016,-70.55
2017,-69.25
2018,-69.82
2019,-69.00
2020,-68.52
2021,-68.34
2022,-67.90
2023,-65.87
2024,-65.41
2025,-64.90
2026,-63.20
2027,-61.42
2028,-60.62
2029,-58.13
2030,-57.23
2031,-54.45
2032,-53.78
2033,-51.96
2034,-49.71
2035,-48.46
2036,-46.15
2037,-44.42
2038,-42.93
2039,-41.52
2040,-39.55
2041,-39.09
2042,-36.20
2043,-36.16
2044,-34.74
2045,-33.44
2046,-32.72
2047,-32.80
2048,-31.36
2049,-30.30
2050,-31.03
2051,-30.16
2052,-30.79
2053,-29.76
2054,-30.38
2055,-30.68
2056,-31.68
2057,-33.12
2058,-32.75
2059,-33.51
2060,-34.84
2061,-35.40
2062,-36.84
2063,-38.54
2064,-39.84
2065,-41.84
2066,-42.09
2067,-45.40
2068,-46.03
2069,-48.98
2070,-49.76
2071,-51.56
2072,-53.08
2073,-56.26
2074,-56.49
2075,-58.92
2076,-59.66
2077,-60.56
2078,-63.45
2079,-63.90
2080,-65.44
2081,-66.36
2082,-66.39
2083,-67.05
2084,-68.78
2085,-69.29
2086,-70.26
2087,-69.10
2088,-69.22
2089,-69.73
2090,-70.24
2091,-68.59
2092,-68.61
2093,-68.34
2094,-67.32
2095,-66.31
2096,-65.57
2097,-64.06
2098,-63.26
2099,-61.85
2100,-60.50
2101,-58.61
2102,-56.58
2103,-54.52
2104,-53.52
2105,-50.91
2106,-50.00
2107,-48.32
2108,-47.40
2109,-43.99
2110,-41.80
2111,-41.32
2112,-39.96
2113,-39.41
2114,-36.31
2115,-34.55
2116,-34.47
2117,-34.67
2118,-32.73
2119,-32.92
2120,-31.05
2121,-30.60
2122,-29.56
2123,-29.16
2124,-29.59
2125,-29.77
2126,-31.10
2127,-31.21
2128,-31.23
2129,-32.48
2130,-32.80
2131,-33.23
2132,-35.29
2133,-36.26
2134,-36.87
2135,-37.58
2136,-39.85
2137,-42.35
2138,-42.25
2139,-45.42
2140,-46.74
2141,-48.30
2142,-50.69
2143,-52.21
2144,-53.65
2145,-54.53
2146,-57.35
2147,-58.34
2148,-59.72
2149,-62.42
2150,-62.88
2151,-64.24
2152,-65.65
2153,-66.97
2154,-67.04
2155,-67.46
2156,-68.78
2157,-68.79
2158,-69.28
2159,-69.74
2160,-70.17
2161,-70.28
2162,-69.28
2163,-69.09
2164,-68.65
2165,-68.58
2166,-67.02
2167,-66.33
2168,-66.35
2169,-64.64
2170,-63.78
2171,-61.53
2172,-60.67
2173,-58.68
2174,-57.06
2175,-55.02
2176,-53.73
2177,-51.62
2178,-50.09
2179,-47.78
2180,-45.79
2181,-45.48
2182,-43.16
2183,-40.88
2184,-39.19
2185,-38.84
2186,-37.58
2187,-35.37
2188,-35.18
2189,-34.18
2190,-33.55
2191,-32.66
2192,-30.89
2193,-31.34
2194,-30.09
2195,-30.45
2196,-30.21
2197,-29.39
2198,-29.48
2199,-30.20
2200,-31.28
2201,-32.13
2202,-33.68
2203,-33.07
2204,-33.42
2205,-36.09
2206,-36.90
2207,-38.93
2208,-40.70
2209,-41.00
2210,-43.58
2211,-45.41
2212,-47.46
2213,-48.42
2214,-49.47
2215,-52.50
2216,-53.39
2217,-55.27
2218,-56.72
2219,-58.08
2220,-61.14
2221,-60.94
2222,-62.50
2223,-64.08
2224,-64.89
2225,-66.90
2226,-67.56
2227,-68.03
2228,-69.48
2229,-69.79
2230,-69.83
2231,-70.20
2232,-69.99
2233,-70.99
2234,-70.02
2235,-69.60
2236,-68.73
2237,-68.16
2238,-66.61
2239,-65.52
2240,-64.34
2241,-64.24
2242,-62.35
2243,-61.56
2244,-60.72
2245,-58.44
2246,-57.27
2247,-55.53
2248,-54.49
2249,-52.68
2250,-49.58
2251,-48.43
2252,-46.42
2253,-46.00
2254,-43.08
2255,-41.31
2256,-39.82
2257,-38.47
2258,-38.08
2259,-35.73
2260,-34.97
2261,-33.57
2262,-32.78
2263,-32.10
2264,-30.98
2265,-30.12
2266,-30.70
2267,-30.62
2268,-29.75
2269,-31.22
2270,-30.61
2271,-30.74
2272,-30.92
2273,-32.17
2274,-33.49
2275,-32.63
2276,-34.31
2277,-35.97
2278,-37.54
2279,-37.66
2280,-39.49
2281,-41.88
2282,-43.68
2283,-44.97
2284,-47.30
2285,-48.45
2286,-50.69
2287,-51.52
2288,-53.42
2289,-54.59
2290,-57.72
2291,-59.22
2292,-60.51
2293,-62.70
2294,-62.91
2295,-63.99
2296,-65.75
2297,-66.25
2298,-68.03
2299,-67.36
2300,-69.48
2301,-68.38
2302,-69.02
2303,-70.09
2304,-69.27
2305,-70.97
2306,-69.07
2307,-69.20
2308,-68.96
2309,-68.17
2310,-67.67
2311,-66.48
2312,-65.15
2313,-64.43
2314,-63.07
2315,-61.53
2316,-60.77
2317,-58.97
2318,-56.30
2319,-54.66
2320,-53.42
2321,-51.19
2322,-50.06
2323,-48.86
2324,-46.37
2325,-44.14
2326,-43.17
2327,-41.20
2328,-39.45
2329,-38.38
2330,-36.92
2331,-36.22
2332,-34.43
2333,-32.91
2334,-32.52
2335,-32.83
2336,-31.41
2337,-31.04
2338,-29.99
2339,-30.75
2340,-30.81
2341,-30.86
2342,-30.60
2343,-30.43
2344,-31.75
2345,-32.18
2346,-32.83
2347,-34.02
2348,-34.56
2349,-35.00
2350,-37.36
2351,-38.89
2352,-39.81
2353,-41.09
2354,-42.66
2355,-45.69
2356,-46.83
2357,-47.97
2358,-49.96
2359,-51.88
2360,-52.32
2361,-55.07
2362,-57.42
2363,-58.37
2364,-60.42
2365,-61.80
2366,-62.20
2367,-63.57
2368,-65.83
2369,-66.61
2370,-67.06
2371,-68.03
2372,-69.37
2373,-69.66
2374,-69.44
2375,-70.00
2376,-70.12
2377,-69.80
2378,-70.02
2379,-68.99
2380,-68.41
2381,-68.21
2382,-67.80
2383,-65.81
2384,-65.87
2385,-63.83
2386,-63.53
2387,-61.53
2388,-60.38
2389,-58.87
2390,-56.24
2391,-54.49
2392,-54.09
2393,-52.24
2394,-50.13
2395,-47.67
2396,-46.75
2397,-44.49
2398,-42.51
2399,-41.13
2400,-39.68
2401,-39.19
2402,-36.18
2403,-35.93
2404,-34.65
2405,-34.31
2406,-32.86
2407,-31.46
2408,-31.28
2409,-30.19
2410,-29.55
2411,-29.96
2412,-30.48
2413,-29.41
2414,-30.53
2415,-30.85
2416,-31.86
2417,-31.27
2418,-33.27
2419,-33.80
2420,-35.26
2421,-35.78
2422,-36.98
2423,-38.19
2424,-40.25
2425,-41.20
2426,-42.59
2427,-44.66
2428,-46.66
2429,-48.58
2430,-50.35
2431,-51.67
2432,-53.19
2433,-55.32
2434,-56.43
2435,-58.62
2436,-58.98
2437,-61.83
2438,-63.47
2439,-64.43
2440,-65.72
2441,-67.08
2442,-68.24
2443,-68.65
2444,-68.75
2445,-69.70
2446,-70.17
2447,-70.52
2448,-69.63
2449,-70.08
2450,-69.46
2451,-70.07
2452,-68.20
2453,-67.87
2454,-67.59
2455,-67.09
2456,-65.08
2457,-65.52
2458,-62.32
2459,-62.16
2460,-59.17
2461,-58.23
2462,-56.68
2463,-55.62
2464,-52.60
2465,-50.93
2466,-49.38
2467,-48.45
2468,-47.13
2469,-44.65
2470,-43.20
2471,-41.71
2472,-40.59
2473,-38.47
2474,-37.47
2475,-35.45
2476,-33.23
2477,-32.86
2478,-32.39
2479,-31.58
2480,-31.18
2481,-31.16
2482,-30.48
2483,-29.82
2484,-29.84
2485,-30.45
2486,-30.00
2487,-31.10
2488,-31.84
2489,-31.52
2490,-32.43
2491,-34.10
2492,-34.01
2493,-36.40
2494,-37.98
2495,-38.17
2496,-39.91
2497,-41.83
2498,-42.57
2499,-43.97
2500,-45.88
2501,-47.37
2502,-49.97
2503,-51.97
2504,-53.62
2505,-54.92
2506,-56.83
2507,-57.55
2508,-59.77
2509,-61.39
2510,-63.31
2511,-64.15
2512,-65.01
2513,-66.24
2514,-68.15
2515,-67.29
2516,-69.20
2517,-69.12
2518,-69.31
2519,-69.75
2520,-69.88
2521,-69.90
2522,-68.48
2523,-70.02
2524,-67.90
2525,-67.24
2526,-66.64
2527,-66.41
2528,-66.38
2529,-63.59
2530,-63.05
2531,-62.01
2532,-59.73
2533,-58.65
2534,-57.23
2535,-55.64
2536,-53.55
2537,-51.85
2538,-50.39
2539,-48.29
2540,-47.13
2541,-44.72
2542,-42.34
2543,-41.03
2544,-39.78
2545,-39.32
2546,-37.88
2547,-35.88
2548,-34.26
2549,-33.66
2550,-32.71
2551,-31.78
2552,-30.70
2553,-30.55
2554,-30.37
2555,-30.93
2556,-29.51
2557,-29.57
2558,-29.60
2559,-30.28
2560,-30.79
2561,-31.53
2562,-32.40
2563,-33.98
2564,-34.40
2565,-35.95
2566,-36.45
2567,-37.92
2568,-39.38
2569,-41.57
2570,-43.70
2571,-45.23
2572,-47.59
2573,-48.43
2574,-50.41
2575,-51.88
2576,-53.21
2577,-54.97
2578,-57.22
2579,-58.77
2580,-59.38
2581,-61.06
2582,-63.80
2583,-64.32
2584,-66.31
2585,-65.70
2586,-67.40
2587,-68.57
2588,-68.32
2589,-69.00
2590,-68.97
2591,-69.27
2592,-69.98
2593,-69.86
2594,-69.68
2595,-69.44
2596,-69.12
2597,-68.42
2598,-67.04
2599,-66.39
2600,-64.87
2601,-64.14
2602,-62.79
2603,-61.18
2604,-60.14
2605,-58.72
2606,-55.97
2607,-55.16
2608,-53.03
2609,-51.59
2610,-50.28
2611,-47.80
2612,-46.83
2613,-44.77
2614,-42.02
2615,-41.67
2616,-40.34
2617,-37.85
2618,-36.49
2619,-35.82
2620,-34.34
2621,-33.30
2622,-32.42
2623,-32.16
2624,-31.94
2625,-30.45
2626,-29.81
2627,-29.89
2628,-29.56
2629,-30.38
2630,-29.42
2631,-30.48
2632,-31.80
2633,-31.90
2634,-31.75
2635,-33.06
2636,-35.02
2637,-35.03
2638,-37.99
2639,-38.03
2640,-40.76
2641,-41.00
2642,-43.57
2643,-45.02
2644,-46.87
2645,-48.37
2646,-50.26
2647,-52.00
2648,-53.54
2649,-55.56
2650,-55.70
2651,-58.87
2652,-59.92
2653,-61.45
2654,-63.06
2655,-64.04
2656,-65.19
2657,-66.54
2658,-67.08
2659,-67.56
2660,-68.70
2661,-69.44
2662,-69.22
2663,-69.19
2664,-70.01
2665,-70.04
2666,-70.66
2667,-68.43
2668,-69.45
2669,-68.00
2670,-67.38
2671,-66.09
2672,-65.15
2673,-63.76
2674,-62.65
2675,-61.26
2676,-60.00
2677,-58.54
2678,-56.50
2679,-55.75
2680,-54.14
2681,-51.24
2682,-49.12
2683,-47.56
2684,-46.82
2685,-44.92
2686,-43.32
2687,-41.24
2688,-39.87
2689,-38.63
2690,-37.41
2691,-35.35
2692,-34.56
2693,-33.37
2694,-32.60
2695,-31.30
2696,-31.50
2697,-30.45
2698,-30.39
2699,-29.29
2700,-29.59
2701,-29.47
2702,-29.57
2703,-31.28
2704,-30.97
2705,-31.72
2706,-33.10
2707,-33.93
2708,-34.46
2709,-36.22
2710,-36.19
2711,-39.10
2712,-40.63
2713,-41.72
2714,-43.28
2715,-44.44
2716,-46.32
2717,-48.77
2718,-49.12
2719,-51.42
2720,-54.22
2721,-55.78
2722,-57.86
2723,-58.43
2724,-59.97
2725,-61.15
2726,-63.16
2727,-64.40
2728,-64.76
2729,-65.86
2730,-67.28
2731,-68.38
2732,-68.44
2733,-69.53
2734,-68.66
2735,-69.60
2736,-70.07
2737,-70.55
2738,-69.49
2739,-69.08
2740,-67.98
2741,-67.58
2742,-66.76
2743,-66.13
2744,-63.79
2745,-64.05
2746,-63.22
2747,-61.84
2748,-59.41
2749,-57.19
2750,-56.91
2751,-55.52
2752,-53.46
2753,-51.41
2754,-50.01
2755,-48.16
2756,-46.71
2757,-45.75
2758,-43.35
2759,-41.33
2760,-38.96
2761,-38.27
2762,-36.23
2763,-36.07
2764,-35.51
2765,-32.96
2766,-32.84
2767,-32.30
2768,-31.45
2769,-30.15
2770,-29.72
2771,-30.73
2772,-30.20
2773,-29.92
2774,-29.63
2775,-31.30
2776,-31.88
2777,-31.58
2778,-32.54
2779,-32.67
2780,-35.33
2781,-35.63
2782,-36.66
2783,-38.71
2784,-40.60
2785,-41.83
2786,-42.92
2787,-44.58
2788,-47.54
2789,-48.23
2790,-50.07
2791,-52.23
2792,-53.33
2793,-56.23
2794,-56.79
2795,-57.07
2796,-59.13
2797,-61.25
2798,-62.71
2799,-64.01
2800,-64.62
2801,-66.25
2802,-67.10
2803,-68.10
2804,-70.14
2805,-69.87
2806,-69.90
2807,-69.08
2808,-70.75
2809,-70.48
2810,-69.79
2811,-69.98
2812,-68.30
2813,-67.74
2814,-67.77
2815,-67.10
2816,-64.90
2817,-64.10
2818,-62.10
2819,-60.51
2820,-59.96
2821,-58.78
2822,-56.79
2823,-55.05
2824,-53.09
2825,-51.68
2826,-49.56
2827,-48.20
2828,-46.07
2829,-45.35
2830,-43.20
2831,-42.03
2832,-39.71
2833,-39.35
2834,-37.03
2835,-36.08
2836,-34.78
2837,-34.17
2838,-32.25
2839,-31.76
2840,-30.91
2841,-30.64
2842,-29.88
2843,-30.29
2844,-29.99
2845,-30.34
2846,-29.69
2847,-30.61
2848,-31.14
2849,-31.57
2850,-33.65
2851,-33.88
2852,-34.71
2853,-35.85
2854,-37.47
2855,-38.47
2856,-40.25
2857,-42.42
2858,-43.07
2859,-45.03
2860,-46.11
2861,-48.84
2862,-49.73
2863,-51.53
2864,-53.47
2865,-55.51
2866,-56.08
2867,-58.36
2868,-59.99
2869,-61.85
2870,-62.30
2871,-63.94
2872,-64.84
2873,-66.81
2874,-67.63
2875,-67.82
2876,-68.88
2877,-69.54
2878,-70.01
2879,-69.24
2880,-69.16
2881,-69.91
2882,-69.65
2883,-70.23
2884,-69.52
2885,-68.59
2886,-67.01
2887,-66.58
2888,-64.58
2889,-63.51
2890,-62.87
2891,-60.88
2892,-59.74
2893,-58.89
2894,-57.25
2895,-55.45
2896,-53.63
2897,-51.65
2898,-49.84
2899,-48.78
2900,-45.51
2901,-44.32
2902,-42.47
2903,-41.94
2904,-40.21
2905,-37.48
2906,-37.42
2907,-36.46
2908,-34.48
2909,-33.60
2910,-32.42
2911,-31.77
2912,-31.96
2913,-30.02
2914,-29.48
2915,-30.57
2916,-29.53
2917,-29.82
2918,-30.85
2919,-30.81
2920,-31.33
2921,-31.29
2922,-33.04
2923,-34.15
2924,-34.70
2925,-35.46
2926,-37.22
2927,-38.97
2928,-39.69
2929,-41.58
2930,-42.85
2931,-44.40
2932,-45.64
2933,-48.19
2934,-50.17
2935,-50.91
2936,-53.24
2937,-55.21
2938,-57.34
2939,-57.90
2940,-59.64
2941,-61.53
2942,-63.02
2943,-62.80
2944,-65.53
2945,-66.13
2946,-68.46
2947,-68.14
2948,-68.26
2949,-68.14
2950,-69.10
2951,-69.17
2952,-69.87
2953,-69.95
2954,-70.15
2955,-69.92
2956,-68.21
2957,-68.21
2958,-67.07
2959,-65.67
2960,-64.90
2961,-64.86
2962,-62.63
2963,-62.03
2964,-59.85
2965,-58.12
2966,-56.86
2967,-55.30
2968,-53.17
2969,-50.91
2970,-49.96
2971,-49.49
2972,-45.13
2973,-44.76
2974,-43.24
2975,-41.14
2976,-39.05
2977,-37.74
2978,-37.49
2979,-36.32
2980,-35.69
2981,-33.34
2982,-32.44
2983,-32.42
2984,-31.69
2985,-29.88
2986,-29.09
2987,-30.17
2988,-30.44
2989,-30.44
2990,-30.21
2991,-30.01
2992,-31.06
2993,-32.34
2994,-32.29
2995,-33.09
2996,-34.89
2997,-36.08
2998,-37.51
2999,-39.30
3000,-39.99
3001,-41.91
3002,-43.33
3003,-44.26
3004,-46.21
3005,-47.38
3006,-50.49
3007,-51.96
3008,-53.72
3009,-53.91
3010,-57.15
3011,-58.29
3012,-60.19
3013,-61.39
3014,-62.46
3015,-64.17
3016,-65.29
3017,-65.80
3018,-67.19
3019,-68.15
3020,-68.87
3021,-69.28
3022,-68.76
3023,-69.46
3024,-69.49
3025,-70.69
3026,-69.39
3027,-69.64
3028,-69.49
3029,-68.70
3030,-67.04
3031,-66.97
3032,-64.98
3033,-64.26
3034,-61.98
3035,-61.06
3036,-59.88
3037,-59.07
3038,-57.23
3039,-55.20
3040,-52.80
3041,-51.56
3042,-49.51
3043,-48.91
3044,-46.51
3045,-44.75
3046,-43.11
3047,-42.24
3048,-40.32
3049,-38.73
3050,-36.84
3051,-35.74
3052,-34.51
3053,-33.47
3054,-32.90
3055,-32.31
3056,-31.71
3057,-30.31
3058,-30.32
3059,-30.18
3060,-29.79
3061,-30.81
3062,-29.86
3063,-30.28
3064,-31.91
3065,-31.80
3066,-33.00
3067,-34.78
3068,-33.88
3069,-35.78
3070,-37.44
3071,-38.05
3072,-41.27
3073,-41.00
3074,-42.62
3075,-44.73
3076,-46.42
3077,-47.00
3078,-50.28
3079,-51.29
3080,-54.02
3081,-54.22
3082,-56.60
3083,-58.62
3084,-59.21
3085,-61.03
3086,-63.22
3087,-63.66
3088,-65.20
3089,-66.42
3090,-66.90
3091,-68.94
3092,-68.31
3093,-69.03
3094,-69.59
3095,-70.21
3096,-69.61
3097,-69.72
3098,-69.96
3099,-69.49
3100,-68.43
3101,-67.66
3102,-67.01
3103,-66.57
3104,-63.90
3105,-63.79
3106,-64.00
3107,-61.55
3108,-60.92
3109,-58.32
3110,-56.46
3111,-55.25
3112,-53.11
3113,-51.68
3114,-50.08
3115,-48.65
3116,-45.74
3117,-44.40
3118,-43.67
3119,-41.83
3120,-40.63
3121,-38.54
3122,-37.04
3123,-35.82
3124,-34.04
3125,-33.10
3126,-32.40
3127,-31.53
3128,-31.09
3129,-30.40
3130,-30.26
3131,-30.19
3132,-29.70
3133,-30.02
3134,-29.39
3135,-31.23
3136,-31.47
3137,-32.77
3138,-32.27
3139,-32.81
3140,-35.25
3141,-36.16
3142,-37.09
3143,-38.32
3144,-39.60
3145,-41.44
3146,-42.30
3147,-45.38
3148,-46.36
3149,-48.15
3150,-49.65
3151,-51.97
3152,-53.22
3153,-54.22
3154,-56.80
3155,-58.49
3156,-59.32
3157,-61.04
3158,-63.40
3159,-64.85
3160,-65.86
3161,-66.59
3162,-66.21
3163,-67.61
3164,-68.67
3165,-69.49
3166,-70.16
3167,-70.01
3168,-69.82
3169,-70.63
3170,-69.46
3171,-69.56
3172,-68.64
3173,-68.67
3174,-66.59
3175,-67.07
3176,-64.76
3177,-64.55
3178,-62.30
3179,-61.62
3180,-60.07
3181,-58.48
3182,-57.12
3183,-55.53
3184,-53.21
3185,-51.38
3186,-49.26
3187,-47.81
3188,-47.43
3189,-44.79
3190,-43.02
3191,-41.50
3192,-39.55
3193,-38.27
3194,-37.21
3195,-35.65
3196,-33.85
3197,-33.32
3198,-33.03
3199,-32.18
3200,-31.45
3201,-30.26
3202,-30.50
3203,-30.29
3204,-29.74
3205,-29.67
3206,-30.89
3207,-30.44
3208,-31.85
3209,-31.85
3210,-33.18
3211,-33.29
3212,-34.61
3213,-35.82
3214,-36.56
3215,-38.70
3216,-40.09
3217,-41.83
3218,-42.97
3219,-44.32
3220,-47.13
3221,-47.92
3222,-49.18
3223,-51.61
3224,-53.92
3225,-55.02
3226,-57.33
3227,-58.48
3228,-60.09
3229,-62.52
3230,-64.08
3231,-64.35
3232,-64.86
3233,-65.89
3234,-67.69
3235,-68.25
3236,-68.54
3237,-68.76
3238,-69.59
3239,-69.45
3240,-69.21
3241,-70.03
3242,-69.99
3243,-69.94
3244,-69.21
3245,-67.83
3246,-67.86
3247,-66.05
3248,-64.14
3249,-63.63
3250,-61.96
3251,-61.34
3252,-59.93
3253,-59.13
3254,-56.33
3255,-54.65
3256,-53.68
3257,-52.24
3258,-50.66
3259,-47.96
3260,-45.66
3261,-44.52
3262,-42.26
3263,-41.84
3264,-39.70
3265,-37.52
3266,-36.43
3267,-36.33
3268,-34.06
3269,-34.22
3270,-32.88
3271,-30.84
3272,-31.37
3273,-30.47
3274,-31.14
3275,-29.59
3276,-30.01
3277,-29.34
3278,-30.46
3279,-31.02
3280,-31.63
3281,-31.12
3282,-32.33
3283,-33.29
3284,-34.55
3285,-35.85
3286,-36.44
3287,-37.78
3288,-39.33
3289,-40.76
3290,-43.73
3291,-45.13
3292,-46.32
3293,-48.41
3294,-50.46
3295,-51.80
3296,-52.71
3297,-54.70
3298,-57.29
3299,-58.70
3300,-60.13
3301,-60.55
3302,-63.36
3303,-63.73
3304,-65.29
3305,-66.41
3306,-67.44
3307,-68.46
3308,-69.03
3309,-69.44
3310,-69.97
3311,-69.62
3312,-70.39
3313,-69.99
3314,-69.63
3315,-69.24
3316,-68.72
3317,-68.74
3318,-66.92
3319,-66.61
3320,-64.15
3321,-63.63
3322,-62.59
3323,-61.31
3324,-60.07
3325,-58.37
3326,-57.17
3327,-55.19
3328,-53.61
3329,-51.87
3330,-50.86
3331,-48.71
3332,-46.53
3333,-44.68
3334,-42.97
3335,-41.45
3336,-39.16
3337,-38.36
3338,-37.30
3339,-35.94
3340,-34.75
3341,-33.40
3342,-32.06
3343,-32.11
3344,-31.44
3345,-30.63
3346,-30.27
3347,-29.67
3348,-29.11
3349,-30.62
3350,-30.69
3351,-30.55
3352,-30.91
3353,-32.19
3354,-33.32
3355,-33.93
3356,-34.65
3357,-35.84
3358,-38.33
3359,-38.67
3360,-39.91
3361,-41.83
3362,-42.67
3363,-44.92
3364,-46.53
3365,-48.20
3366,-49.10
3367,-52.63
3368,-53.19
3369,-54.87
3370,-55.77
3371,-58.22
3372,-59.53
3373,-61.23
3374,-62.84
3375,-64.11
3376,-65.76
3377,-66.77
3378,-67.06
3379,-67.83
3380,-69.71
3381,-68.61
3382,-69.38
3383,-69.63
3384,-69.44
3385,-70.13
3386,-69.98
3387,-69.03
3388,-68.29
3389,-67.99
3390,-66.86
3391,-66.84
3392,-64.88
3393,-65.14
3394,-62.76
3395,-61.14
3396,-60.11
3397,-57.29
3398,-56.23
3399,-54.74
3400,-53.11
3401,-51.35
3402,-50.45
3403,-48.65
3404,-46.64
3405,-44.87
3406,-43.24
3407,-41.42
3408,-40.02
3409,-37.40
3410,-37.41
3411,-34.60
3412,-35.02
3413,-33.95
3414,-33.65
3415,-32.09
3416,-30.76
3417,-30.83
3418,-30.98
3419,-30.13
3420,-29.64
3421,-29.63
3422,-30.69
3423,-29.64
3424,-32.28
3425,-31.64
3426,-31.23
3427,-34.29
3428,-34.53
3429,-35.39
3430,-36.82
3431,-37.45
3432,-39.93
3433,-41.63
3434,-42.88
3435,-44.77
3436,-46.34
3437,-47.39
3438,-50.18
3439,-51.20
3440,-53.94
3441,-55.10
3442,-57.37
3443,-59.66
3444,-60.88
3445,-61.16
3446,-63.60
3447,-64.06
3448,-64.85
3449,-65.53
3450,-66.64
3451,-67.94
3452,-69.19
3453,-69.36
3454,-69.92
3455,-70.56
3456,-69.96
3457,-70.02
3458,-70.14
3459,-68.93
3460,-68.49
3461,-68.17
3462,-67.27
3463,-66.84
3464,-65.42
3465,-63.75
3466,-63.09
3467,-61.90
3468,-61.13
3469,-59.48
3470,-56.11
3471,-54.91
3472,-53.26
3473,-52.28
3474,-49.54
3475,-47.87
3476,-46.57
3477,-44.17
3478,-42.68
3479,-41.85
3480,-39.88
3481,-38.74
3482,-37.35
3483,-35.88
3484,-33.96
3485,-33.46
3486,-32.74
3487,-32.37
3488,-31.42
3489,-30.67
3490,-29.88
3491,-29.56
3492,-30.17
3493,-29.93
3494,-30.53
3495,-30.86
3496,-30.84
3497,-32.07
3498,-32.67
3499,-33.96
3500,-34.25
3501,-36.09
3502,-37.00
3503,-39.22
3504,-39.48
3505,-41.25
3506,-42.96
3507,-45.28
3508,-46.36
3509,-47.58
3510,-49.80
3511,-51.61
3512,-53.57
3513,-54.50
3514,-56.18
3515,-59.10
3516,-59.78
3517,-62.43
3518,-62.75
3519,-63.69
3520,-65.66
3521,-67.31
3522,-66.77
3523,-67.41
3524,-69.06
3525,-70.30
3526,-69.19
3527,-69.01
3528,-69.54
3529,-70.27
3530,-69.69
3531,-69.01
3532,-69.43
3533,-67.87
3534,-66.75
3535,-66.21
3536,-65.36
3537,-64.06
3538,-61.65
3539,-61.69
3540,-59.23
3541,-59.05
3542,-55.90
3543,-56.28
3544,-53.66
3545,-51.25
3546,-49.21
3547,-48.47
3548,-45.93
3549,-45.19
3550,-42.88
3551,-41.82
3552,-39.83
3553,-38.96
3554,-36.72
3555,-35.38
3556,-35.66
3557,-33.03
3558,-32.44
3559,-31.05
3560,-32.02
3561,-30.23
3562,-30.04
3563,-30.55
3564,-29.82
3565,-29.65
3566,-30.31
3567,-30.83
3568,-30.68
3569,-31.58
3570,-32.22
3571,-34.04
3572,-34.43
3573,-35.54
3574,-36.97
3575,-38.06
3576,-39.15
3577,-41.78
3578,-43.49
3579,-44.04
3580,-46.67
3581,-49.35
3582,-50.54
3583,-52.43
3584,-53.17
3585,-55.67
3586,-57.79
3587,-58.14
3588,-60.81
3589,-61.12
3590,-63.37
3591,-63.59
3592,-65.28
3593,-66.19
3594,-67.55
3595,-68.31
3596,-68.91
3597,-68.52
3598,-70.28
3599,-69.07
3600,-69.77
3601,-70.47
3602,-70.23
3603,-69.88
3604,-69.19
3605,-68.70
3606,-66.90
3607,-66.03
3608,-65.30
3609,-64.67
3610,-63.05
3611,-61.62
3612,-59.50
3613,-57.58
3614,-56.70
3615,-54.96
3616,-53.41
3617,-51.35
3618,-50.56
3619,-47.55
3620,-46.79
3621,-44.52
3622,-42.93
