time,N1,N2,N3,N4,N5,N6,N7,N8,
2388,3.97,4.36,16.21,1.08,7.79,6.50,6.55,11.22
2389,2.36,2.68,15.26,1.22,6.06,8.83,6.72,15.29
2390,5.01,4.85,12.35,1.19,13.31,4.50,11.99,10.37
2391,1.97,4.48,12.43,1.31,8.94,7.08,8.02,7.96
2392,2.55,4.68,14.04,1.28,6.89,5.24,7.14,11.29
2393,2.91,4.77,10.77,0.58,10.09,6.75,2.72,13.89
2394,4.07,2.99,13.33,1.24,5.78,5.70,3.61,9.84
2395,2.70,3.30,12.81,1.16,5.50,5.72,5.32,12.95
2396,3.53,3.29,11.48,0.77,5.12,7.91,5.79,14.03
2397,1.34,3.11,12.61,0.80,6.22,6.90,10.10,3.04
2398,2.19,3.94,13.03,1.13,5.86,4.45,5.29,8.70
2399,1.36,3.15,4.64,1.44,4.96,3.80,7.84,8.87
2400,3.01,4.46,11.14,0.53,3.63,5.72,1.37,11.39
2401,2.15,4.60,1.34,0.90,7.70,2.91,6.32,8.49
2402,4.26,1.34,8.16,0.55,5.43,4.74,6.56,10.63
2403,1.65,1.38,6.70,0.40,3.86,4.53,4.22,9.71
2404,1.90,3.94,3.84,0.76,5.48,2.69,5.73,7.06
2405,1.85,3.42,10.38,0.68,5.47,2.76,4.18,6.01
2406,1.59,2.63,10.10,0.73,3.79,2.58,6.28,10.49
2407,0.86,3.82,8.30,0.71,4.28,4.71,5.37,14.73
2408,1.89,2.79,6.84,0.87,2.50,1.21,4.69,7.62
2409,0.91,0.00,5.55,0.48,3.46,1.66,3.43,6.57
2410,1.46,2.49,6.69,0.56,3.94,1.96,8.83,0.16
2411,1.90,2.50,4.63,0.34,2.69,2.71,3.58,2.55
2412,0.66,2.05,7.93,0.53,3.26,3.63,6.34,7.87
2413,2.23,1.42,2.55,0.35,5.59,2.75,5.65,6.42
2414,0.75,2.99,12.15,0.49,6.97,3.61,3.68,9.67
2415,1.21,1.08,2.54,0.65,6.70,3.26,4.13,7.60
2416,1.48,2.72,6.62,0.97,5.11,2.68,1.99,5.47
2417,1.46,1.60,8.22,1.12,4.54,5.95,1.20,7.63
2418,1.11,3.02,8.33,0.96,4.66,1.84,4.46,7.26
2419,2.46,2.16,8.85,1.17,7.13,3.08,6.68,8.40
2420,1.99,3.68,5.29,0.80,5.38,3.87,7.10,6.84
2421,2.24,2.11,2.89,0.24,4.14,3.15,6.46,3.36
2422,3.39,2.51,9.34,0.85,5.45,5.35,6.13,11.07
2423,2.08,3.00,9.72,0.91,4.06,2.03,5.26,12.78
2424,3.04,2.72,6.25,0.98,6.94,4.65,3.60,9.53
2425,3.40,3.38,10.90,0.35,6.31,5.40,6.16,10.26
2426,2.00,4.52,14.51,1.36,4.75,5.16,5.50,6.86
2427,4.50,4.03,14.78,0.94,4.97,3.15,6.90,7.97
2428,2.22,2.91,14.73,1.15,7.02,4.06,8.75,13.97
2429,2.96,3.72,3.64,0.96,3.65,6.14,11.02,15.52
2430,2.56,5.77,8.48,1.36,5.39,5.12,6.79,12.70
2431,2.11,3.52,10.10,1.56,8.03,3.06,7.43,7.60
2432,1.96,5.19,9.44,1.48,10.31,5.92,8.15,11.74
2433,3.73,5.66,8.35,1.33,9.19,5.18,9.43,9.25
2434,5.08,5.06,16.98,1.02,4.58,7.43,8.61,17.20
2435,2.53,5.08,8.21,1.50,7.68,7.98,6.40,10.59
2436,3.86,6.24,10.24,1.09,4.72,6.03,9.72,9.11
2437,3.71,5.35,16.95,1.24,9.93,8.73,8.39,16.82
2438,4.76,5.47,12.85,1.01,8.86,9.50,9.58,14.88
2439,3.77,5.92,12.80,1.58,7.66,8.11,10.81,15.87
2440,3.93,5.96,16.44,0.93,11.66,9.82,12.08,15.30
2441,4.11,6.38,12.58,1.50,9.61,8.61,11.17,16.60
2442,5.62,4.74,13.04,1.00,9.88,8.77,8.33,14.99
2443,3.84,5.41,9.97,1.05,9.85,6.50,9.07,16.51
2444,2.99,3.17,21.48,1.42,9.80,6.73,6.43,18.98
2445,4.55,6.02,19.58,1.63,10.14,11.07,11.77,19.32
2446,2.88,7.02,13.96,1.65,6.77,7.48,7.26,15.02
2447,3.96,2.91,9.37,1.52,10.60,6.20,10.06,17.39
2448,3.46,4.14,15.93,1.18,9.42,8.61,8.21,11.82
2449,4.67,5.75,15.29,1.41,9.74,9.58,7.96,12.24
2450,2.98,5.87,15.02,1.86,7.99,7.90,6.91,15.50
2451,4.59,4.18,14.84,1.21,10.01,10.29,7.86,20.50
2452,5.40,5.62,13.92,1.43,11.57,8.15,8.67,17.88
2453,4.92,3.92,9.44,1.15,10.39,5.63,8.69,15.04
2454,5.17,6.52,15.70,1.02,12.74,5.96,9.73,19.94
2455,2.18,4.41,15.57,1.74,4.51,7.49,11.44,13.21
2456,3.26,4.39,14.96,1.57,8.03,9.30,10.30,8.36
2457,1.77,5.26,11.86,1.43,8.54,5.57,8.06,15.10
2458,4.73,4.72,15.52,1.40,7.23,8.79,8.94,11.34
2459,4.41,5.15,12.59,1.85,9.15,10.56,7.48,12.33
2460,1.94,4.65,15.67,1.00,5.50,9.61,8.17,13.34
2461,3.71,4.99,8.89,1.27,8.10,7.77,9.55,5.75
2462,4.15,4.67,5.26,0.85,7.50,7.57,12.63,16.84
2463,2.17,4.79,15.79,1.37,11.12,8.28,8.77,2.41
2464,4.72,4.29,9.79,0.71,6.99,8.27,8.55,7.06
2465,4.02,5.75,10.44,0.99,9.29,7.42,9.18,9.77
2466,2.72,4.26,13.95,0.87,9.11,3.11,2.90,13.66
2467,3.96,2.82,8.63,0.86,5.09,7.06,7.63,9.18
2468,3.72,3.31,8.71,1.14,6.23,4.49,4.70,7.91
2469,4.02,4.89,11.76,0.92,4.93,6.13,6.75,17.63
2470,2.96,2.44,5.97,1.12,7.67,2.62,6.50,5.51
2471,2.30,2.95,6.94,0.92,6.18,8.51,3.84,8.39
2472,3.03,2.77,9.16,0.69,6.26,3.88,4.78,7.84
2473,2.61,2.96,11.02,0.87,6.42,5.51,5.74,10.96
2474,2.57,2.40,4.47,0.78,6.21,5.30,5.56,7.82
2475,3.27,3.60,11.84,0.31,5.33,3.04,8.34,5.22
2476,0.35,1.63,10.78,0.31,4.53,4.06,3.91,7.58
2477,3.50,1.55,3.46,0.90,4.69,3.98,5.93,9.63
2478,1.64,3.07,9.11,0.29,7.76,3.96,6.33,3.71
2479,3.39,4.23,9.72,0.67,4.64,5.04,6.02,10.68
2480,1.40,1.99,10.25,0.73,5.92,4.19,4.64,7.86
2481,3.97,3.30,7.78,1.07,3.69,3.11,3.36,4.04
2482,1.08,2.32,1.83,0.11,2.28,0.97,0.20,5.61
2483,1.54,1.12,4.57,0.48,8.02,3.28,7.77,9.27
2484,1.44,1.72,4.18,0.58,2.23,3.46,3.90,6.41
2485,1.31,2.34,10.32,0.67,5.44,4.45,5.17,5.14
2486,1.74,0.12,8.61,0.68,3.91,3.48,6.40,14.18
2487,2.98,3.24,3.27,0.85,4.47,5.70,7.71,8.98
2488,2.94,0.76,6.78,0.82,0.13,1.00,6.03,6.76
2489,1.57,2.34,6.14,0.78,2.66,3.13,5.46,6.17
2490,2.89,1.70,5.42,0.37,6.26,7.40,3.21,9.39
2491,3.37,3.62,9.67,0.27,7.13,4.21,1.76,8.89
2492,1.94,2.22,5.74,1.10,6.25,3.88,4.17,12.40
2493,1.19,2.69,10.84,0.68,6.60,3.84,3.87,12.06
2494,2.16,2.76,9.30,0.64,1.05,7.02,4.20,6.47
2495,3.14,3.78,4.06,0.85,4.92,1.88,6.29,10.96
2496,2.49,1.78,6.30,1.08,2.98,6.39,6.28,6.17
2497,2.21,2.77,13.49,0.40,6.16,4.82,5.58,10.05
2498,3.58,2.12,7.85,0.89,6.00,6.17,9.89,8.80
2499,2.72,5.20,16.64,0.56,5.33,6.54,7.86,11.23
2500,2.99,2.50,7.81,0.93,9.89,5.95,7.30,14.97
2501,1.05,5.10,14.89,1.28,6.97,5.92,6.43,7.92
2502,3.17,3.91,12.14,1.29,7.21,7.09,7.76,13.87
2503,3.31,2.99,7.05,1.25,6.53,10.02,9.74,11.58
2504,4.26,4.27,9.55,1.59,3.77,4.78,4.00,12.73
2505,2.90,2.69,12.87,1.01,7.17,5.34,5.99,16.36
2506,2.52,3.76,12.63,1.48,9.33,7.19,9.45,10.31
2507,3.72,4.98,14.25,0.88,10.39,8.93,7.78,7.98
2508,5.50,3.77,13.76,1.15,9.72,8.29,8.00,14.55
2509,3.37,5.47,16.99,0.93,8.64,7.69,9.37,10.75
2510,4.05,5.80,14.50,0.58,9.58,8.68,11.71,13.20
2511,3.55,5.21,15.48,1.30,9.49,9.49,7.09,14.07
2512,3.53,5.13,13.86,1.07,8.24,9.11,6.79,17.89
2513,2.88,4.31,13.33,0.82,11.42,11.21,8.69,13.57
2514,4.57,4.60,17.07,1.10,10.80,7.38,11.32,11.21
2515,4.04,4.10,17.43,1.50,7.58,8.33,7.26,14.09
2516,3.15,6.12,17.99,1.78,9.60,6.26,12.01,14.35
2517,4.24,4.95,14.47,1.23,9.95,6.12,10.99,14.96
2518,4.10,6.43,16.73,1.39,8.37,8.75,12.53,10.66
2519,4.79,4.20,12.09,1.80,10.30,6.89,9.73,15.87
2520,2.80,5.59,13.78,1.63,14.80,8.42,13.05,16.19
2521,3.89,5.69,15.38,0.90,8.05,8.31,8.43,13.95
2522,3.49,5.91,15.85,1.37,10.77,5.46,6.58,17.96
2523,3.85,4.91,18.02,1.45,10.32,8.27,8.57,12.58
2524,4.93,5.59,12.42,1.58,8.15,9.87,10.49,15.12
2525,3.89,7.02,14.06,1.20,11.42,8.07,9.98,21.39
2526,2.78,7.21,19.78,1.73,9.75,7.83,10.81,16.03
2527,4.09,4.59,15.58,1.30,11.49,7.59,12.74,15.11
2528,5.60,5.00,13.42,1.04,9.32,8.14,10.52,17.64
2529,4.69,5.18,17.37,1.12,9.05,8.54,9.74,15.85
2530,2.85,5.00,16.28,1.37,10.13,8.60,9.13,14.33
2531,2.79,4.80,11.68,0.86,10.28,8.01,7.09,13.80
2532,4.09,5.93,16.35,0.97,8.27,5.60,4.50,12.64
2533,4.39,5.98,11.67,1.26,6.73,4.90,9.31,11.25
2534,3.79,4.56,16.71,1.51,11.20,6.94,7.77,13.56
2535,4.42,3.93,16.20,0.74,5.04,7.90,8.11,10.85
2536,2.90,3.08,6.11,1.04,2.44,7.83,9.85,12.60
2537,1.89,3.58,9.79,0.89,6.54,6.73,8.46,12.70
2538,2.50,4.85,11.88,0.78,4.81,6.87,7.44,14.44
2539,3.90,4.65,12.62,0.73,3.45,4.07,6.26,8.45
2540,2.14,4.91,8.81,1.46,6.01,4.45,6.81,9.45
2541,3.28,4.88,9.93,0.61,6.86,6.04,8.81,13.63
2542,1.48,4.80,7.32,0.44,7.02,4.39,5.13,8.92
2543,2.54,3.24,5.00,0.90,3.90,6.14,6.91,11.78
2544,3.50,2.97,6.47,1.11,5.29,7.47,5.41,3.95
2545,1.88,4.07,7.33,0.47,4.23,4.46,4.58,7.43
2546,2.45,2.30,5.64,0.66,5.98,6.71,5.27,3.63
2547,0.83,1.30,6.22,0.81,6.62,2.91,4.25,8.37
2548,2.30,2.56,4.60,0.73,5.16,3.29,4.48,5.67
2549,1.39,2.74,8.98,0.56,4.46,3.58,6.70,13.95
2550,3.10,1.59,0.56,0.36,2.86,3.43,6.70,8.12
2551,2.47,2.55,5.62,0.50,0.69,2.38,3.64,9.21
2552,1.82,3.67,11.66,0.75,6.78,5.51,4.71,9.43
2553,1.49,2.45,4.18,0.14,2.19,3.39,7.47,14.80
2554,3.51,0.54,6.40,0.50,2.52,4.93,4.51,5.45
2555,0.76,3.24,7.18,0.83,4.91,4.52,1.08,10.59
2556,2.95,3.10,3.67,0.85,3.82,3.68,3.04,10.04
2557,1.87,2.66,8.67,0.58,5.03,2.24,2.90,3.28
2558,1.37,4.41,5.04,0.74,4.19,3.95,4.91,2.13
2559,1.75,1.76,3.07,0.81,4.55,7.66,7.43,5.78
2560,1.75,2.93,3.66,0.44,6.67,4.93,0.08,5.15
2561,2.19,2.79,8.69,0.89,7.54,1.65,1.95,4.95
2562,3.13,3.61,13.60,0.76,3.36,1.21,6.64,4.62
2563,2.70,1.75,8.91,1.01,5.31,3.71,7.46,5.63
2564,1.47,3.07,8.14,0.47,3.34,5.17,3.85,7.06
2565,2.09,2.22,8.08,0.34,6.11,4.72,0.54,10.07
2566,2.43,1.23,10.90,0.97,4.76,6.99,4.68,10.49
2567,3.25,3.65,10.88,0.95,3.56,5.35,6.37,12.09
2568,3.75,3.44,7.65,0.33,4.14,6.65,3.73,10.38
2569,3.59,2.45,13.56,0.78,2.67,3.28,5.71,5.86
2570,2.49,4.59,8.05,1.04,5.67,5.93,3.26,14.31
2571,2.21,3.65,9.78,0.93,6.79,4.40,7.46,12.39
2572,3.79,3.94,7.42,0.71,6.32,0.41,7.65,9.66
2573,2.32,2.84,11.21,0.96,4.67,6.78,5.87,11.87
2574,2.52,4.04,10.26,1.13,8.90,6.66,8.47,13.57
2575,3.20,4.27,6.38,0.73,7.58,7.10,6.58,17.22
2576,2.42,5.49,6.74,0.74,7.11,4.67,10.54,11.19
2577,4.27,3.80,13.57,1.42,10.29,7.04,6.16,12.32
2578,3.34,5.82,13.86,1.40,6.09,9.80,7.76,14.52
2579,4.23,3.80,16.15,0.63,7.80,10.06,5.13,10.81
2580,2.83,3.74,13.72,1.10,5.60,5.63,9.14,18.29
2581,3.47,5.73,12.56,1.17,6.51,7.05,13.55,20.82
2582,4.94,4.49,15.22,1.50,5.63,4.75,12.76,14.63
2583,4.09,4.78,16.32,1.21,9.33,8.28,10.10,15.59
2584,5.03,7.05,12.95,1.17,10.16,10.32,5.79,13.71
2585,4.31,4.79,17.79,1.28,11.97,9.85,12.74,18.69
2586,2.54,5.24,16.57,1.59,8.49,8.14,10.96,14.31
2587,4.01,5.49,13.58,1.18,8.49,8.01,8.05,15.83
2588,3.44,4.70,18.47,1.13,8.76,8.18,8.46,18.49
2589,3.21,6.73,15.37,1.79,8.10,10.47,8.88,10.76
2590,3.37,3.74,17.28,1.33,10.06,7.82,10.32,8.13
2591,4.41,4.25,17.57,1.38,12.78,9.10,11.59,13.46
2592,4.49,6.14,14.95,1.41,7.98,7.86,10.23,12.51
2593,5.42,6.67,14.97,1.17,11.73,8.78,14.61,13.71
2594,5.86,6.26,13.81,1.67,9.51,9.27,11.39,17.19
2595,3.34,5.76,14.49,1.59,7.41,9.82,9.19,13.41
2596,3.44,6.00,13.61,1.14,12.58,8.45,9.82,13.97
2597,4.19,6.15,14.59,1.31,9.96,9.50,9.13,20.74
2598,2.88,4.25,17.40,1.74,7.90,10.00,9.19,12.66
2599,4.46,4.13,14.11,1.60,11.14,6.91,13.57,11.88
2600,2.74,5.31,10.99,0.76,8.75,7.50,9.70,11.70
2601,3.17,5.66,15.21,1.73,8.53,7.75,7.01,16.31
2602,3.28,5.12,12.88,1.74,8.18,4.36,9.93,18.70
2603,5.04,5.17,14.53,1.48,9.26,6.72,7.67,13.91
2604,4.07,5.09,12.54,1.51,8.78,7.36,6.81,9.31
2605,2.87,4.64,17.89,1.20,9.50,6.71,7.98,17.26
2606,3.17,5.66,11.59,1.61,5.92,4.32,6.84,12.48
2607,4.78,4.08,7.98,1.27,11.28,9.23,9.87,9.92
2608,3.54,4.27,6.12,0.99,6.38,8.82,7.42,13.40
2609,4.57,4.69,11.95,1.34,9.38,4.78,4.37,14.04
2610,3.44,4.82,10.24,1.26,6.00,5.88,6.20,12.37
2611,3.37,3.54,13.21,1.31,6.28,6.45,8.77,10.96
2612,2.84,3.92,9.02,0.94,4.58,3.09,4.79,10.02
2613,2.39,3.15,7.33,0.91,4.69,5.15,5.26,5.92
2614,3.40,3.65,11.41,0.64,7.73,6.66,5.01,10.31
2615,2.93,3.01,10.78,0.63,5.68,4.78,7.87,10.41
2616,1.28,4.06,9.12,0.78,4.56,8.59,8.93,5.80
2617,2.42,2.70,11.04,0.77,6.83,6.25,6.70,9.83
2618,2.35,3.23,8.88,0.22,6.71,4.27,7.69,4.12
2619,3.96,1.96,10.63,0.60,4.12,5.85,5.09,10.52
2620,2.97,3.62,3.13,0.98,5.62,6.91,1.96,7.37
2621,1.97,0.67,6.55,0.72,6.75,1.68,4.75,16.23
2622,2.00,3.56,8.16,0.43,2.25,1.10,5.65,9.22
2623,2.16,3.06,2.07,0.75,1.85,1.63,2.06,4.64
2624,0.80,1.54,5.37,0.67,5.21,5.25,5.01,3.69
2625,2.33,2.90,9.63,0.83,4.66,4.22,4.75,3.76
2626,0.83,3.57,8.84,0.18,2.91,4.34,5.12,5.74
2627,1.20,2.57,9.69,0.63,4.63,8.12,5.94,6.69
2628,1.24,2.03,6.58,0.59,2.57,4.37,5.72,7.18
2629,0.78,2.46,12.48,0.62,6.32,1.02,4.54,3.95
2630,2.11,2.16,7.51,0.95,2.36,5.12,4.90,3.13
2631,3.17,2.03,5.07,0.81,3.34,4.43,3.41,9.95
2632,1.98,1.88,6.26,0.90,2.51,5.00,2.85,3.76
2633,0.98,3.00,13.12,0.42,2.57,3.22,3.79,4.17
2634,2.70,0.32,9.53,0.85,5.38,4.17,3.71,0.00
2635,2.11,2.98,6.78,0.56,5.52,3.28,5.29,7.62
2636,2.24,3.12,9.73,0.74,6.08,7.84,6.27,8.65
2637,0.97,3.94,6.56,0.53,6.52,4.29,7.74,6.39
2638,1.85,3.29,5.49,0.56,3.69,3.77,5.83,11.57
2639,2.46,2.68,6.86,0.45,3.83,4.53,5.62,4.60
2640,2.87,3.54,10.50,0.82,4.96,3.94,5.36,4.71
2641,1.98,3.56,8.34,0.47,5.23,5.68,2.95,6.70
2642,3.56,3.53,12.37,0.25,7.58,7.74,4.34,11.83
2643,3.04,4.73,9.06,1.30,7.60,8.03,9.55,11.64
2644,4.68,4.11,13.76,0.76,7.58,6.75,6.20,10.00
2645,2.03,3.37,13.36,1.32,8.03,8.84,9.45,9.91
2646,3.07,3.06,11.85,0.62,6.84,7.14,3.45,11.97
2647,4.25,4.24,5.34,1.57,7.57,5.60,7.35,12.96
2648,4.48,5.75,12.95,1.01,5.58,10.48,7.43,10.24
2649,3.92,5.87,7.70,1.03,7.50,5.57,6.34,12.02
2650,2.77,4.93,12.04,1.83,6.14,5.76,7.37,12.39
2651,4.12,4.80,11.16,1.06,13.05,3.45,7.87,19.25
2652,4.68,4.10,10.29,1.21,9.21,7.75,7.65,11.68
2653,4.05,4.06,12.69,0.94,7.37,8.49,9.91,11.94
2654,4.27,4.78,12.23,1.18,8.29,9.02,9.14,7.60
2655,3.83,6.82,15.51,1.34,11.03,6.19,8.79,14.74
2656,6.09,5.41,13.90,1.51,8.26,8.76,9.22,11.79
2657,5.25,5.77,17.34,1.60,9.51,7.82,8.55,20.37
2658,3.59,4.60,17.61,1.70,12.38,4.75,7.38,15.66
2659,4.61,5.41,22.13,1.15,10.85,8.86,9.70,16.02
2660,4.72,6.37,17.22,1.83,11.13,7.77,8.92,16.88
2661,3.93,4.00,16.59,1.50,6.56,9.80,11.15,18.65
2662,4.74,5.36,15.78,1.48,10.10,9.60,11.92,13.49
2663,4.49,5.25,11.28,1.59,8.85,9.71,10.17,19.14
2664,4.60,3.73,16.70,1.30,9.54,7.02,12.86,15.67
2665,2.92,5.56,11.30,1.45,11.59,6.30,8.02,17.56
2666,2.96,3.80,14.96,0.95,8.06,8.23,8.44,16.32
2667,4.71,7.85,19.13,1.91,10.72,8.63,8.01,17.29
2668,3.39,4.83,8.84,1.40,8.24,10.42,12.33,17.53
2669,5.08,6.68,14.15,1.50,8.00,10.02,11.84,13.25
2670,4.73,5.16,14.63,1.33,11.03,10.98,6.83,12.96
2671,3.33,5.21,17.24,1.64,12.87,7.14,8.44,18.40
2672,2.74,4.32,16.66,1.01,10.17,7.49,7.94,14.25
2673,4.47,6.77,14.38,1.71,8.97,6.50,9.29,10.76
2674,3.69,4.10,14.32,1.52,10.80,7.37,7.73,18.74
2675,4.82,3.13,12.50,1.37,6.19,6.80,9.34,9.89
2676,3.54,3.24,13.26,0.84,7.15,8.60,7.79,18.24
2677,2.39,4.24,15.97,1.62,7.24,6.92,7.53,15.16
2678,4.75,2.73,13.62,1.17,6.67,7.79,6.22,13.77
2679,4.88,4.25,14.82,1.16,7.63,5.98,8.60,14.53
2680,2.69,3.70,10.02,1.35,5.91,6.54,8.83,12.59
2681,4.12,4.90,14.14,0.78,6.78,3.26,8.20,8.09
2682,1.61,4.23,6.28,1.01,1.65,6.64,6.74,13.50
2683,3.22,3.81,13.53,1.07,6.26,6.29,5.97,13.94
2684,2.68,3.59,6.58,1.16,5.77,5.31,8.06,6.86
2685,3.78,2.95,10.00,1.07,5.96,5.15,3.63,9.39
2686,2.37,3.31,12.54,0.98,4.36,3.14,6.25,9.85
2687,2.73,4.45,3.88,0.64,4.19,4.54,6.84,7.40
2688,1.23,1.86,8.48,1.01,4.18,4.13,6.18,10.63
2689,3.47,2.09,10.56,0.47,3.18,4.58,4.76,6.60
2690,1.53,3.15,5.58,1.01,6.67,4.48,3.63,3.58
2691,1.52,1.42,10.52,1.00,5.39,2.35,3.53,5.97
2692,2.43,3.81,6.55,1.08,6.03,5.40,3.91,12.88
2693,2.89,0.00,2.24,0.89,4.24,1.56,3.92,7.81
2694,1.60,1.64,11.51,1.04,4.16,3.48,5.14,4.25
2695,2.49,1.61,8.08,0.90,4.51,7.71,3.24,8.90
2696,1.58,3.07,6.27,0.52,3.18,3.51,1.94,11.40
2697,2.53,1.53,3.73,0.28,0.06,4.08,2.73,9.32
2698,1.86,0.88,9.33,0.74,7.28,2.50,2.16,6.67
2699,1.33,1.28,15.23,0.92,1.74,6.18,5.72,0.69
2700,1.17,0.69,4.27,0.32,4.18,2.43,2.76,6.85
2701,2.08,1.79,7.24,0.55,1.99,2.49,4.62,4.42
2702,0.79,4.02,7.39,0.55,4.11,5.50,4.62,2.65
2703,1.70,1.99,6.52,0.86,2.82,4.11,5.08,1.08
2704,1.26,0.85,5.93,0.65,4.53,4.49,1.43,5.71
2705,1.98,4.12,10.79,0.43,4.58,3.12,5.54,6.93
2706,2.44,1.45,5.17,0.65,4.99,1.99,3.82,4.53
2707,2.45,2.07,9.33,0.50,6.02,4.60,6.54,6.22
2708,4.29,1.37,7.76,0.64,5.27,5.58,4.09,2.65
2709,1.10,2.60,12.34,0.76,4.22,4.24,8.85,7.10
2710,3.66,1.58,10.89,0.97,7.24,3.84,4.04,9.88
2711,3.22,3.05,6.88,0.93,7.69,4.32,4.16,12.19
2712,3.90,3.21,9.13,0.74,7.42,6.36,5.71,4.03
2713,2.24,1.93,12.71,1.05,8.40,2.52,6.71,6.86
2714,2.06,2.19,9.21,1.15,4.40,3.71,5.79,7.40
2715,2.04,3.21,14.68,1.16,7.88,7.92,6.80,12.09
2716,4.10,4.14,12.32,1.11,2.62,5.87,8.64,7.35
2717,2.63,2.50,9.77,1.34,7.87,5.79,7.99,11.04
2718,3.27,5.27,14.14,1.62,6.73,5.41,5.84,9.26
2719,2.51,5.09,7.06,0.95,8.49,5.61,8.46,13.67
2720,4.11,5.11,10.74,1.13,6.73,6.32,7.80,15.94
2721,3.47,4.73,13.08,1.41,6.36,5.85,6.65,12.69
2722,4.08,4.35,16.16,0.98,5.88,4.77,12.13,15.85
2723,5.03,5.91,14.15,1.11,3.93,6.80,8.68,15.86
2724,3.92,3.86,12.49,0.97,9.52,8.34,7.38,6.67
2725,5.18,5.84,14.60,1.30,9.46,8.93,9.70,10.73
2726,4.50,4.61,17.48,1.47,8.36,7.20,4.66,9.93
2727,3.62,6.09,13.22,1.69,9.11,6.51,8.86,17.58
2728,3.56,4.53,13.95,1.31,13.80,7.73,7.87,18.16
2729,4.16,6.25,18.03,1.29,7.90,6.84,9.25,15.87
2730,2.95,6.98,17.43,1.45,11.42,6.92,9.98,12.49
2731,4.29,4.98,10.93,1.43,7.33,6.18,8.60,17.78
2732,3.03,8.05,20.31,2.07,11.24,11.54,13.50,12.64
2733,4.03,5.32,9.49,1.16,7.30,7.42,10.46,15.30
2734,3.45,7.12,15.35,1.60,8.61,7.77,10.01,15.17
2735,5.87,8.32,16.94,1.65,11.66,7.25,11.19,9.59
2736,4.77,4.79,10.38,1.59,6.57,7.61,11.78,14.09
2737,5.23,5.62,19.24,0.96,13.34,7.35,9.23,19.82
2738,4.44,6.02,16.54,1.83,8.39,8.85,10.87,15.54
2739,3.21,5.95,11.55,1.63,11.06,6.41,10.69,18.51
2740,4.82,6.36,15.94,1.87,11.98,11.06,8.86,14.25
2741,5.01,6.54,18.81,1.78,11.24,11.33,8.93,22.64
2742,4.37,3.61,8.71,1.03,9.94,10.85,11.31,11.23
2743,3.15,5.78,16.32,1.68,9.37,6.79,12.37,14.28
2744,4.05,5.27,12.98,1.28,11.82,9.81,9.09,13.71
2745,3.84,4.34,12.12,1.34,8.61,4.89,7.40,14.09
2746,4.92,5.17,11.97,1.21,8.81,8.13,8.23,11.69
2747,2.98,5.13,14.61,1.34,8.64,5.14,6.64,13.70
2748,4.14,2.57,3.98,1.04,9.07,7.82,5.68,19.03
2749,3.00,4.83,11.99,1.51,9.36,7.22,8.09,13.95
2750,3.78,5.37,8.27,1.00,7.98,3.07,7.91,11.75
2751,3.19,5.57,7.51,0.93,7.22,7.84,8.12,10.14
2752,1.99,3.55,9.16,1.35,8.59,5.88,6.75,13.28
2753,3.79,4.29,10.68,1.32,6.29,0.69,5.19,6.79
2754,3.45,3.16,9.00,1.10,8.61,6.06,5.44,9.20
2755,4.29,4.46,7.87,1.30,9.07,5.29,5.43,8.75
2756,2.50,3.98,10.51,0.59,9.70,6.40,5.57,11.91
2757,3.52,4.33,9.32,1.09,7.08,4.53,5.91,12.46
2758,3.23,2.78,5.00,1.21,4.45,6.71,5.26,10.67
2759,2.78,2.33,8.01,1.21,7.00,2.31,3.93,8.82
2760,0.98,3.86,10.63,1.29,7.99,3.80,4.71,9.79
2761,2.69,4.42,11.97,0.64,6.40,4.34,4.46,9.68
2762,3.22,4.24,7.68,0.99,5.96,2.65,0.64,8.09
2763,2.36,3.98,9.04,0.47,4.97,5.32,8.98,9.62
2764,2.32,1.07,6.22,0.52,6.51,3.67,4.88,4.74
2765,2.60,2.98,5.04,0.80,4.48,6.53,4.33,15.35
2766,1.94,1.18,4.91,0.90,5.01,4.25,3.45,8.09
2767,1.13,3.55,3.23,0.71,6.93,1.49,0.00,4.54
2768,1.03,3.04,11.60,0.57,6.39,3.61,6.77,6.28
2769,1.35,1.58,4.30,0.61,3.39,1.48,1.54,8.13
2770,1.86,0.00,8.04,0.62,2.74,1.12,3.18,0.00
2771,3.58,3.69,3.41,0.43,5.63,3.61,2.41,7.48
2772,0.38,2.32,8.69,0.58,3.17,2.78,3.58,6.27
2773,1.02,1.78,7.84,0.90,1.46,3.55,5.12,4.85
2774,1.46,1.58,7.79,0.58,5.83,5.18,2.34,15.57
2775,0.57,2.75,1.72,0.45,1.25,5.21,3.24,11.71
2776,0.45,0.98,8.75,0.22,7.24,1.91,3.38,8.26
2777,0.45,1.95,10.72,0.42,4.41,4.66,5.44,7.55
2778,1.60,0.70,3.62,0.71,2.31,1.15,5.24,6.63
2779,2.17,3.34,4.99,0.58,6.91,4.59,3.88,13.39
2780,2.87,1.07,2.41,0.70,6.63,3.30,4.87,9.83
2781,2.51,2.53,10.91,1.03,3.04,3.09,5.85,6.48
2782,1.52,3.59,3.77,0.93,6.24,5.72,5.01,5.61
2783,3.19,3.76,8.18,0.85,5.96,3.23,5.82,8.59
2784,2.09,3.56,9.63,0.90,4.18,4.40,4.89,11.48
2785,2.81,2.91,15.11,0.97,6.71,5.10,7.81,6.52
2786,3.63,3.80,10.53,0.63,5.57,5.12,5.87,10.04
