time,N1,N2,N3,N4,N5,N6,N7,N8
2214,47.68,42.30,41.29,44.67,40.92,39.43,37.97,38.07
2215,47.53,41.80,40.72,44.32,40.32,38.74,37.18,37.29
2216,47.38,41.28,40.14,43.96,39.71,38.03,36.38,36.49
2217,47.22,40.76,39.55,43.60,39.10,37.32,35.57,35.68
2218,47.06,40.24,38.96,43.24,38.48,36.60,34.75,34.87
2219,46.91,39.72,38.37,42.88,37.87,35.89,33.94,34.07
2220,46.76,39.21,37.79,42.53,37.27,35.19,33.14,33.28
2221,46.61,38.71,37.23,42.18,36.68,34.51,32.37,32.51
2222,46.46,38.24,36.69,41.85,36.12,33.86,31.63,31.77
2223,46.33,37.79,36.19,41.54,35.59,33.24,30.92,31.08
