time,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11
4893,69.08,48.06,19.28,16.23,23.11,4.51,6.24,3.91,9.31,15.90,0.12
4894,69.97,48.92,20.01,16.51,23.57,5.01,6.23,3.34,8.77,16.79,-0.58
4895,70.22,48.84,18.95,16.20,23.03,4.39,6.07,3.22,8.90,16.28,-1.31
4896,69.90,48.32,20.61,16.74,24.00,4.12,6.84,3.62,9.39,16.59,-0.70
4897,69.38,48.04,19.17,16.19,23.54,4.65,6.53,3.94,8.72,17.17,-0.70
4898,69.57,49.18,19.71,16.42,23.46,3.64,6.28,3.21,8.42,16.92,-0.35
4899,69.15,48.64,19.49,17.43,22.65,4.75,6.64,4.78,8.29,16.99,-1.05
4900,68.84,47.28,19.16,16.55,22.26,3.83,6.33,3.61,8.16,16.98,-0.26
4901,68.65,47.21,19.53,17.22,22.48,4.72,6.48,4.00,8.17,16.24,-0.81
4902,67.64,47.49,19.34,16.72,21.79,4.48,6.37,4.35,8.96,15.57,-1.09
4903,66.63,46.90,18.98,15.43,22.69,4.15,6.20,3.92,8.49,14.50,-0.87
4904,65.50,46.73,18.24,16.07,21.50,3.99,6.33,3.55,7.73,15.04,-0.46
4905,64.39,44.94,17.09,15.98,21.54,4.71,5.52,3.43,7.95,15.40,-0.55
4906,63.01,44.51,17.39,15.33,20.93,4.78,5.70,3.37,8.45,14.29,-0.90
4907,61.82,44.12,18.18,14.88,20.83,4.11,6.20,3.49,8.32,14.13,-1.11
4908,59.34,41.92,16.89,14.76,19.67,3.85,5.03,4.05,7.68,13.82,-0.89
4909,58.37,40.29,16.63,13.69,19.42,3.62,5.60,3.12,7.43,12.97,-1.76
4910,56.74,40.10,16.41,14.72,18.86,3.77,5.47,2.39,7.01,14.17,0.14
4911,54.08,38.91,15.40,14.03,17.78,3.61,5.11,3.39,6.16,12.24,-0.64
4912,53.03,37.27,16.19,14.12,18.25,3.68,5.67,2.75,7.13,12.46,-0.15
4913,52.05,35.97,15.02,12.59,16.89,3.98,4.70,1.95,6.97,11.83,-0.31
4914,50.60,34.23,14.03,11.92,16.61,2.25,3.91,3.06,5.26,11.85,-0.08
4915,48.46,34.03,14.04,11.65,16.84,2.69,4.41,3.00,5.87,11.22,-0.79
4916,46.40,32.32,13.28,11.17,16.30,2.74,4.48,2.30,6.21,10.60,-0.35
4917,45.53,31.75,12.63,10.50,15.25,4.29,2.81,2.31,5.96,10.91,-0.53
4918,42.95,30.46,12.88,10.47,14.74,2.97,4.76,2.52,5.34,9.50,-0.15
4919,41.57,29.80,11.99,9.54,13.83,2.38,3.58,2.22,4.86,9.99,-1.41
4920,39.32,28.12,10.81,8.98,12.89,2.32,3.69,2.33,5.07,9.43,0.42
4921,37.93,26.95,10.38,9.70,13.32,2.10,3.42,2.61,5.29,9.11,-0.77
4922,37.65,26.33,10.12,8.93,13.30,2.22,3.76,1.91,4.89,8.79,-0.69
4923,35.02,25.51,9.63,8.49,12.55,2.18,3.61,2.94,5.01,8.46,0.13
4924,35.12,23.69,8.91,8.08,12.57,3.19,3.53,3.49,3.84,8.58,-0.45
4925,33.30,23.83,9.63,8.48,10.89,1.41,2.49,1.72,3.35,7.83,0.10
4926,33.46,22.83,8.35,7.30,10.34,1.27,2.13,1.87,4.03,7.35,-0.78
4927,30.78,22.34,9.82,8.27,10.77,2.63,3.47,1.54,4.19,7.02,-1.00
4928,31.96,21.96,9.17,7.47,9.33,3.10,2.23,1.42,4.64,7.20,0.46
4929,31.01,21.51,8.21,7.57,10.19,1.75,2.51,2.04,3.99,6.94,-0.24
4930,29.95,21.81,8.65,7.07,9.81,1.87,3.08,1.04,3.88,7.28,-0.02
4931,30.60,22.37,8.36,8.09,10.19,1.73,2.63,1.41,3.25,8.01,-0.15
4932,29.80,20.69,8.12,6.60,10.61,0.82,2.99,1.22,3.55,6.34,0.04
4933,30.20,21.48,7.89,6.65,10.38,1.60,2.91,1.42,4.04,7.73,0.34
4934,29.95,20.93,9.00,7.15,10.10,1.26,2.81,2.52,4.00,8.13,0.48
4935,30.50,21.96,7.97,7.60,9.91,1.95,2.50,1.39,3.50,7.18,-0.16
4936,31.33,22.45,9.22,7.35,10.73,1.56,2.97,1.52,4.64,6.51,-0.30
4937,31.23,22.50,9.84,8.35,10.51,2.44,3.61,2.72,3.81,7.46,-0.48
4938,32.98,23.18,9.31,8.40,10.99,2.16,2.96,1.41,3.43,7.36,0.15
4939,34.18,24.30,8.78,8.38,11.95,2.28,3.50,1.84,4.22,7.75,-0.38
4940,34.94,24.12,9.33,9.04,10.94,2.55,3.83,1.90,3.91,8.15,0.36
4941,36.17,25.14,10.66,8.21,12.56,1.24,3.00,1.28,5.04,7.79,-0.55
4942,36.80,26.32,10.41,8.09,11.68,2.29,4.18,1.79,4.67,8.88,-1.10
4943,38.07,26.35,10.87,9.44,12.72,3.15,3.49,1.59,4.64,8.86,-0.14
4944,39.73,28.38,11.24,10.41,13.87,2.99,4.19,1.93,5.85,9.14,-0.58
4945,41.32,28.79,12.38,10.21,13.38,1.42,4.44,2.41,5.46,9.83,-0.70
4946,42.91,30.45,11.56,9.93,14.76,2.32,3.08,2.73,5.18,10.04,-0.36
4947,44.38,31.92,12.71,10.74,14.55,2.51,3.84,3.44,6.49,11.60,-0.26
4948,47.11,32.74,13.18,11.15,15.61,2.54,4.14,2.67,5.92,10.79,-0.19
4949,48.28,33.70,14.46,10.78,15.29,2.44,3.78,1.93,6.77,11.15,-0.76
4950,49.62,35.53,13.46,12.61,16.77,3.44,4.24,2.79,5.90,12.14,-0.71
4951,50.62,36.20,15.26,12.69,16.73,3.78,4.89,3.20,6.44,12.00,-0.09
4952,53.31,37.14,15.34,12.92,18.16,2.89,4.78,3.69,6.54,12.91,-1.55
4953,56.03,38.02,15.33,12.83,19.56,3.19,4.36,3.13,6.65,13.27,-0.57
4954,57.13,40.46,15.80,13.27,19.73,3.81,4.75,3.02,8.27,12.97,-1.23
4955,58.24,40.83,16.44,14.18,19.51,4.38,5.96,3.17,7.17,14.11,-0.45
4956,58.55,41.46,16.39,14.38,20.53,4.70,4.68,3.52,7.14,14.26,-0.74
4957,61.02,43.88,17.42,15.26,20.92,4.61,5.01,3.33,8.28,14.24,-0.44
4958,63.15,44.14,17.23,15.06,20.64,4.11,5.19,3.47,7.72,14.80,-0.49
4959,64.22,44.48,18.68,16.14,21.66,3.72,5.40,3.66,8.37,15.44,-0.67
4960,65.06,45.11,19.02,16.18,21.74,3.66,5.94,3.72,8.17,15.64,-1.34
4961,66.77,46.99,18.67,15.47,21.68,4.11,6.57,3.81,8.35,15.08,-0.21
4962,67.00,47.53,18.98,16.66,23.05,4.01,6.16,3.19,8.69,15.93,-0.57
4963,67.66,47.87,19.44,16.47,22.98,4.74,6.54,3.47,8.74,16.07,-1.07
4964,68.74,48.13,18.95,16.50,22.86,3.93,6.15,3.86,9.07,15.87,-0.93
4965,69.48,48.64,19.08,16.43,23.15,4.64,5.89,3.41,8.57,16.40,-1.71
4966,69.67,49.72,20.80,17.78,22.55,4.20,6.27,2.76,9.15,16.22,-0.07
4967,69.37,49.90,20.25,16.18,22.84,3.39,6.25,3.93,8.99,16.11,-1.00
4968,70.21,49.69,19.98,16.11,23.54,4.71,6.44,3.01,8.83,15.32,-0.10
4969,69.08,49.32,19.69,16.64,23.26,3.64,6.85,3.43,9.18,16.32,-0.78
4970,70.40,49.49,20.01,17.20,24.34,2.88,6.65,3.76,9.09,15.57,-0.56
4971,69.41,48.64,18.71,16.80,23.70,3.61,6.43,3.36,8.39,15.23,-0.30
4972,69.35,48.16,18.98,16.31,23.02,3.72,5.95,3.75,7.96,15.93,-0.93
4973,69.27,47.19,18.66,16.69,22.51,4.58,5.85,3.74,8.95,16.06,-0.25
4974,67.25,46.81,19.53,16.27,22.20,4.78,5.95,4.27,8.55,15.45,-0.64
4975,65.64,46.36,17.99,15.44,23.13,3.39,5.49,4.13,7.73,16.16,-0.79
4976,65.85,46.12,17.89,17.48,22.61,4.20,6.35,4.19,8.52,14.72,-1.02
4977,64.07,44.63,18.20,15.73,21.03,3.95,5.83,3.68,7.70,15.39,-0.48
4978,63.02,44.36,17.84,14.90,21.02,4.14,5.88,3.92,8.60,15.40,-0.39
4979,61.20,42.53,16.87,14.80,20.77,4.73,5.88,2.59,7.35,13.71,-1.33
4980,59.66,41.84,16.75,14.57,20.26,4.38,5.85,2.46,8.09,13.24,-0.97
4981,57.74,40.19,17.62,14.47,20.49,3.75,5.23,3.64,7.27,13.14,-0.80
4982,56.79,40.47,17.02,13.58,19.25,5.22,4.63,2.84,7.35,14.53,-0.92
4983,54.47,38.79,15.16,13.11,19.37,3.62,4.55,3.14,6.59,12.75,-0.27
4984,53.96,37.73,15.15,13.09,18.46,2.53,5.66,2.69,7.80,12.63,0.14
4985,51.24,36.09,15.26,12.17,17.17,3.00,5.54,2.99,6.03,12.69,-0.56
4986,49.82,34.64,15.17,12.33,16.43,2.77,5.43,2.66,7.42,11.96,-0.82
4987,48.99,32.90,13.74,11.15,16.71,3.10,4.49,2.65,4.85,11.17,0.56
4988,46.07,32.32,13.22,10.57,16.27,3.43,4.52,2.51,5.77,10.53,-0.80
4989,44.68,31.60,13.01,11.12,14.38,2.71,3.74,3.14,5.88,10.46,-0.62
4990,42.97,28.92,11.45,9.68,14.63,1.59,4.53,3.03,5.45,9.88,-0.70
4991,42.38,29.65,12.01,10.72,13.61,2.18,4.19,1.53,5.52,9.89,-0.72
4992,39.36,27.66,11.60,10.06,13.74,2.36,3.66,1.58,4.65,9.62,0.11
4993,36.67,26.04,10.77,9.63,12.93,1.93,3.31,1.97,4.21,9.36,-0.82
4994,37.61,25.84,10.49,8.69,12.39,2.94,3.66,2.09,5.09,8.43,-1.16
4995,35.73,25.34,9.87,9.11,11.88,2.40,4.13,1.67,4.48,7.33,-1.43
4996,34.16,24.79,9.45,7.60,10.93,2.07,3.83,2.04,4.08,8.55,-0.73
4997,33.76,23.16,8.93,7.97,12.11,1.66,3.24,2.38,4.39,8.30,-1.51
4998,32.49,22.90,8.91,8.38,11.26,3.09,2.54,2.48,4.46,8.26,-0.29
4999,32.03,22.18,8.65,7.09,10.78,1.27,2.79,1.95,3.60,7.85,0.06
5000,31.63,22.12,8.33,7.19,9.84,2.35,2.23,1.52,5.16,6.94,-1.42
5001,29.83,21.60,8.79,6.89,9.65,1.91,3.49,0.75,3.79,7.12,-0.54
5002,30.68,21.45,8.77,6.23,10.20,1.30,2.89,0.32,3.66,6.98,-0.69
5003,30.52,21.21,9.17,7.36,10.51,1.80,2.12,1.25,3.23,7.81,-0.09
5004,30.25,20.92,9.80,6.27,9.40,2.43,2.57,1.14,4.00,6.86,-0.56
5005,30.01,21.33,8.64,7.06,9.72,2.70,2.51,1.95,4.24,7.15,-0.26
5006,30.51,21.15,8.07,7.65,10.59,1.81,2.89,0.74,4.27,6.62,-0.95
5007,30.23,22.82,8.63,7.58,10.18,2.46,2.56,0.43,4.19,7.96,0.28
5008,31.18,21.27,8.78,7.74,9.44,2.55,3.02,2.50,4.14,7.33,-1.23
5009,32.16,22.62,9.14,8.59,11.36,0.98,3.71,2.32,4.53,7.11,-0.01
5010,32.01,22.48,9.21,7.98,10.71,2.34,2.71,1.83,4.32,8.15,-0.17
5011,33.34,23.18,9.19,6.82,10.79,2.23,2.50,2.83,3.75,7.52,-0.66
5012,33.81,24.03,10.17,7.89,11.19,1.93,2.73,2.71,4.59,7.27,-0.52
5013,35.85,25.54,10.89,9.05,12.05,2.22,2.48,2.21,4.42,8.68,-0.62
5014,36.93,26.21,10.03,9.02,12.76,3.11,3.47,2.67,3.81,9.98,0.07
5015,38.31,26.76,11.40,9.61,12.27,3.05,3.32,2.78,5.15,9.63,-0.27
5016,39.77,28.38,11.23,8.99,13.81,2.25,3.33,2.82,5.35,9.57,-0.52
5017,40.89,28.98,11.93,9.40,13.15,2.86,3.69,1.93,6.13,9.47,0.07
5018,42.78,30.44,12.78,10.47,15.33,2.78,4.29,1.83,5.70,9.45,-0.32
5019,44.82,30.87,12.75,10.39,15.44,3.37,4.88,2.10,5.10,9.87,-0.36
5020,46.45,32.35,12.72,11.21,15.86,3.70,4.40,3.41,6.87,11.55,-0.31
5021,47.87,34.18,13.71,12.59,16.47,3.34,4.19,3.29,6.36,11.04,-0.76
5022,50.35,34.63,14.66,11.51,16.48,3.05,3.76,2.86,6.94,10.88,0.59
5023,52.39,35.70,14.69,12.08,17.10,3.60,5.51,3.08,6.28,12.29,-0.77
5024,52.59,37.86,15.80,12.73,18.35,3.96,5.03,2.52,7.57,12.49,-0.97
5025,55.28,39.80,15.66,13.51,18.77,3.06,5.30,3.10,5.80,12.94,-0.96
5026,57.35,40.18,16.36,13.80,18.70,3.09,4.96,3.32,6.97,13.53,-1.28
5027,58.49,41.39,16.14,13.58,18.99,3.67,5.56,3.54,6.89,12.91,-0.83
5028,60.39,41.29,17.16,14.69,20.30,3.69,5.82,3.22,7.40,14.18,-1.07
5029,60.55,42.97,16.22,15.06,20.82,3.96,6.36,3.65,7.62,13.67,-1.84
5030,63.51,44.48,18.05,14.97,22.01,3.55,5.98,3.75,8.20,14.70,-1.52
5031,63.57,44.10,18.03,16.29,21.88,4.50,5.35,3.77,8.09,14.77,-0.36
5032,64.60,47.08,18.97,15.24,21.73,5.06,5.34,3.04,8.77,16.40,-0.21
5033,65.72,45.89,18.31,16.66,22.37,3.95,6.72,4.76,8.51,14.80,-0.23
5034,67.62,47.50,18.93,16.20,22.44,4.63,6.90,2.72,7.59,15.18,-1.19
5035,68.25,47.56,17.84,16.64,22.57,4.02,6.23,4.57,7.60,16.94,-0.70
5036,68.61,47.23,19.48,16.59,23.19,4.26,6.20,4.55,8.66,16.48,-1.45
5037,69.48,48.37,19.45,17.26,23.29,4.47,6.72,3.73,9.18,16.41,0.52
5038,69.69,48.83,19.76,17.21,23.60,4.00,6.35,2.30,9.09,15.82,-1.40
5039,70.32,48.17,19.57,16.62,23.43,4.66,6.07,3.78,9.12,15.52,-0.19
5040,70.04,49.43,20.96,16.97,22.85,4.98,8.02,4.32,8.03,15.79,-1.39
5041,69.76,49.88,19.18,17.37,23.97,3.98,6.24,4.89,8.37,16.13,0.09
5042,69.45,48.24,20.36,17.29,23.19,4.38,6.95,4.55,9.21,15.53,-1.72
5043,70.36,48.99,20.33,16.76,23.43,4.39,6.25,3.73,8.93,17.18,-1.15
5044,68.78,47.05,19.30,16.70,22.93,3.94,6.94,3.95,8.41,15.76,-1.11
5045,68.78,47.09,18.64,16.08,23.43,4.43,7.19,4.08,8.86,16.17,-1.36
5046,67.46,47.22,18.16,16.27,22.47,4.98,5.86,4.08,8.99,15.78,-1.24
5047,66.73,46.81,18.80,15.70,22.63,3.68,6.20,4.77,7.81,15.17,-0.93
5048,66.01,44.67,18.43,15.66,21.77,3.86,5.64,3.55,9.35,15.42,-0.70
5049,64.52,45.37,17.56,15.54,21.28,4.31,6.50,3.18,8.46,14.31,-1.18
5050,63.03,44.43,18.14,15.08,21.35,4.04,5.77,3.01,8.49,14.61,-1.55
5051,60.55,43.58,17.75,14.60,21.18,4.04,5.86,3.26,8.09,14.79,-0.37
5052,60.18,41.55,17.39,14.80,20.30,3.51,5.32,4.22,7.44,13.33,-1.27
5053,58.77,41.29,16.24,13.45,19.22,4.14,6.62,3.04,8.02,12.88,-1.71
5054,56.73,39.71,14.86,13.18,19.27,3.33,4.89,2.46,8.32,13.12,0.24
5055,55.72,38.95,15.49,13.22,18.32,3.46,4.18,3.59,7.63,12.91,-1.83
5056,52.97,37.62,15.27,13.13,18.01,3.63,5.19,3.11,7.79,12.10,-0.39
5057,51.99,36.55,14.52,13.09,17.50,3.42,5.02,3.56,6.40,12.26,-1.30
5058,49.82,35.06,14.94,13.11,17.28,3.11,4.95,2.08,5.60,11.45,-0.46
5059,47.27,34.17,12.91,12.32,16.83,2.98,4.66,2.15,6.33,10.91,-0.64
5060,46.71,32.39,13.21,11.67,15.45,3.51,3.99,2.86,6.04,10.90,-1.19
5061,44.28,31.44,12.80,10.73,14.95,3.17,4.20,2.63,6.00,10.37,-0.80
5062,43.17,31.02,11.52,9.91,13.93,2.65,3.19,1.99,5.98,9.26,-0.75
5063,41.82,28.05,11.90,10.21,13.54,3.11,4.28,2.33,6.56,10.72,0.33
5064,39.26,28.43,11.85,8.98,14.20,2.42,3.47,3.10,4.34,8.39,-1.75
5065,38.25,27.76,11.47,9.19,13.37,2.44,4.13,2.14,4.71,9.11,0.44
5066,38.13,26.14,9.75,8.62,12.79,2.24,3.83,1.36,4.60,8.22,-1.24
5067,35.98,25.38,10.35,7.68,11.24,1.88,4.03,2.02,4.72,7.75,0.25
5068,35.45,25.25,9.83,8.10,11.80,1.63,3.34,2.50,4.81,8.23,0.32
5069,34.46,23.27,9.42,7.23,11.55,2.22,3.31,1.49,4.41,7.90,-0.94
5070,33.46,22.40,8.75,8.27,10.88,1.64,2.62,2.31,3.58,8.47,-0.51
5071,32.20,22.35,9.12,7.99,10.21,2.31,3.37,0.62,4.67,8.38,-0.75
5072,30.45,21.29,8.24,7.02,10.25,2.40,2.84,2.17,3.57,7.54,-1.08
5073,31.27,21.60,8.46,7.11,9.73,1.05,2.69,1.56,3.96,7.59,-1.77
5074,30.25,21.66,8.07,6.33,10.17,1.60,2.75,1.49,4.52,6.61,-0.18
5075,29.76,21.04,8.00,7.35,10.14,1.90,2.27,1.50,3.77,7.45,-1.00
5076,29.22,20.80,7.60,7.70,10.48,2.49,2.65,1.24,4.22,6.90,-0.04
5077,29.33,21.23,8.36,7.00,10.06,1.90,2.21,1.21,4.68,6.98,-0.40
5078,30.80,21.57,8.21,7.72,9.55,1.88,2.92,2.48,4.51,6.68,0.18
5079,30.66,22.30,8.72,7.92,10.64,2.64,3.15,2.01,3.83,7.23,-0.86
5080,31.45,22.37,8.87,7.52,10.32,2.13,2.47,1.32,3.80,6.80,-0.15
5081,31.99,21.43,9.30,8.02,10.11,1.26,2.80,1.29,4.39,7.31,-0.18
5082,32.66,22.63,9.58,7.29,10.79,1.18,3.28,1.91,4.57,7.65,-0.04
5083,33.61,23.32,9.91,7.78,11.72,2.99,1.93,2.50,4.12,8.42,0.36
5084,34.01,24.85,10.42,7.78,13.01,3.03,3.92,1.99,4.34,9.19,-0.50
5085,35.83,25.27,10.38,8.21,12.83,1.59,3.35,2.65,4.82,8.27,-0.44
5086,36.58,25.59,11.00,8.81,13.09,2.22,3.48,1.85,4.70,8.43,0.08
5087,38.54,27.08,10.63,9.93,12.80,2.91,3.96,2.30,5.38,8.66,-1.21
5088,39.02,27.44,11.53,9.75,12.70,2.88,4.63,1.83,5.31,9.44,0.33
5089,40.65,28.13,12.62,9.56,13.59,2.33,2.72,2.60,5.22,9.95,-0.51
5090,43.54,30.06,12.24,11.01,15.06,3.18,4.11,2.86,6.37,9.86,-0.04
5091,44.64,31.36,13.38,10.83,15.21,2.33,4.12,2.73,5.32,10.54,-0.37
5092,46.39,32.66,13.44,10.60,15.95,2.87,5.21,1.90,6.66,11.37,-0.75
5093,49.04,33.77,13.49,12.50,15.21,2.91,5.25,2.95,6.76,11.42,-0.23
5094,50.37,34.50,14.50,12.06,17.22,3.25,4.78,3.00,6.52,12.74,0.52
5095,51.94,35.88,14.60,12.40,17.73,3.17,4.74,3.58,7.14,12.61,-1.48
5096,53.35,37.42,15.34,13.50,17.78,4.17,5.24,2.26,7.34,11.78,-0.82
5097,54.99,39.33,15.42,13.43,18.95,3.25,5.29,3.50,7.64,12.22,-0.43
5098,56.76,40.30,15.95,13.10,19.10,3.08,6.56,2.83,7.09,13.37,-1.32
5099,58.39,40.77,15.72,13.54,19.62,3.35,5.65,2.65,8.01,13.40,-0.34
5100,60.11,41.61,16.89,14.60,19.70,3.96,5.80,2.45,6.78,13.94,-1.95
5101,61.44,42.95,17.33,14.75,20.06,2.26,6.16,3.55,7.54,15.37,-1.42
5102,62.94,43.87,18.28,14.80,21.19,3.86,6.05,2.90,8.49,15.01,-0.14
5103,63.47,44.18,18.16,16.15,21.14,4.30,6.19,3.76,8.11,14.93,-0.30
5104,65.91,45.16,17.29,15.05,22.23,3.89,5.48,4.53,9.39,15.15,-0.23
5105,66.92,46.83,17.67,15.88,22.81,3.88,6.70,2.91,7.64,14.92,-0.55
5106,67.21,47.16,18.68,15.81,22.04,3.75,5.82,3.75,9.19,15.48,-0.52
5107,67.77,47.85,19.89,16.15,22.09,3.95,6.70,3.21,8.64,14.77,-2.19
5108,69.64,48.09,20.26,16.06,21.93,4.16,6.37,4.05,8.65,16.21,-1.23
5109,69.12,49.27,19.92,15.76,23.06,4.54,6.77,3.40,9.16,15.46,-0.65
5110,68.56,49.27,18.91,16.86,22.76,4.94,5.50,3.97,8.13,16.62,-1.54
5111,69.61,49.18,19.93,16.54,23.85,4.73,6.05,4.31,9.33,16.03,-0.33
5112,70.42,49.07,20.09,15.85,24.45,4.46,6.61,3.60,9.03,16.02,-0.55
5113,69.97,48.75,20.65,17.42,23.20,4.18,6.75,3.84,8.83,16.62,-1.05
5114,69.25,48.47,19.81,16.73,23.02,4.65,6.71,5.12,8.83,16.83,-1.79
5115,69.54,47.73,19.39,17.36,22.89,4.61,6.64,3.41,8.92,15.89,-1.07
5116,69.15,48.49,20.15,15.75,22.54,5.01,6.34,4.26,8.55,16.51,-1.76
5117,68.20,47.44,19.00,16.93,23.26,4.78,6.04,3.56,8.93,17.11,-1.59
5118,67.81,46.74,19.27,16.26,22.13,4.59,5.62,2.82,8.31,14.59,-1.37
5119,66.42,46.78,18.94,15.73,21.75,5.06,6.36,3.36,8.73,15.58,0.26
5120,65.00,45.41,18.39,16.15,22.51,3.53,5.73,3.14,8.26,15.18,-1.47
5121,63.78,45.21,17.19,14.94,22.34,3.33,6.07,3.45,8.27,16.20,-0.11
5122,64.06,44.75,17.30,15.38,20.45,4.00,5.41,3.66,7.65,14.44,-1.35
5123,60.91,43.29,17.34,14.82,19.59,3.57,6.68,2.52,8.57,13.41,-1.20
5124,59.92,41.59,17.85,14.48,20.30,3.77,5.47,2.36,7.76,13.10,-0.76
5125,58.51,40.13,15.52,13.67,20.14,3.82,5.79,4.36,8.20,14.23,-0.96
5126,56.08,39.85,15.46,13.05,19.96,4.15,5.79,3.79,7.95,13.47,0.15
5127,54.36,38.91,14.93,13.37,18.66,3.16,4.55,3.28,7.31,12.24,-1.78
5128,53.60,37.47,14.11,13.75,17.91,3.01,5.30,2.55,6.15,11.90,-0.23
5129,52.83,35.89,14.84,11.88,17.42,3.27,5.68,1.68,6.10,12.08,-0.49
5130,49.63,35.01,14.36,12.30,17.18,3.79,4.49,2.83,7.34,11.33,-0.95
5131,47.84,33.39,14.07,11.68,15.73,3.86,4.46,3.02,6.33,11.46,0.66
5132,47.35,32.57,13.31,12.00,15.89,3.00,4.44,1.86,6.07,11.24,-0.99
5133,45.36,31.79,13.03,10.85,15.49,2.71,3.72,2.32,5.84,10.16,-0.05
5134,43.56,30.30,12.64,10.18,15.18,3.21,4.25,2.44,5.95,9.18,-0.27
5135,42.45,29.54,12.17,10.03,13.63,3.18,5.89,2.64,5.52,9.00,-0.23
5136,40.56,28.43,11.59,8.77,13.30,2.53,4.13,2.43,5.66,10.28,-0.13
5137,38.70,27.63,11.51,8.90,12.67,2.66,3.91,3.15,4.82,9.39,0.52
5138,36.24,26.25,10.46,8.24,12.02,2.17,3.31,2.26,5.44,8.19,-0.39
5139,36.29,24.64,10.12,8.21,11.66,2.14,3.82,2.04,4.26,7.77,-0.80
5140,34.03,23.60,10.59,8.61,12.19,3.37,3.10,1.90,4.57,7.17,0.24
5141,33.41,24.17,9.64,8.79,11.24,1.15,2.72,2.08,3.92,8.17,-0.65
5142,33.92,22.86,9.42,7.98,11.22,2.46,2.39,1.92,3.92,7.50,-0.92
5143,32.83,21.39,8.26,7.50,10.59,1.77,2.74,1.60,3.94,7.15,-0.90
5144,31.95,21.98,7.91,7.01,10.58,2.29,2.58,1.91,3.40,7.04,-1.47
5145,30.36,21.04,9.25,6.77,9.45,1.17,2.11,1.98,3.51,7.85,0.12
5146,30.19,20.96,8.09,7.90,10.77,1.82,2.69,1.55,3.50,7.21,0.54
5147,29.85,21.87,7.40,7.10,9.11,2.07,2.60,1.69,3.90,6.97,-0.87
5148,29.27,20.35,8.56,6.42,10.87,2.03,2.27,1.57,3.75,7.47,-1.36
5149,30.19,21.21,9.10,7.03,9.94,2.74,2.04,2.23,3.91,7.25,-0.54
5150,30.36,21.73,8.96,7.41,11.02,2.49,2.42,2.27,3.76,6.35,-0.60
5151,30.33,20.93,8.26,8.16,10.84,2.03,1.83,2.17,3.44,7.01,-0.05
5152,31.67,21.27,9.50,6.73,10.91,1.82,2.83,2.00,3.67,6.94,-2.02
5153,31.76,22.46,9.37,8.17,10.78,2.33,2.91,1.67,3.42,6.60,-0.46
5154,32.97,22.15,9.44,7.35,11.28,2.71,2.73,2.18,4.22,6.90,-0.92
5155,34.00,23.76,8.97,7.26,10.78,1.60,2.32,1.40,4.85,7.47,0.21
5156,34.55,23.63,10.61,8.75,12.43,2.38,2.91,2.78,5.17,7.42,0.96
5157,35.63,24.85,9.16,8.74,11.92,3.38,2.63,2.13,4.80,7.58,0.02
5158,36.77,26.49,10.37,9.00,13.22,2.66,3.75,2.85,4.88,7.76,-0.03
5159,37.78,27.32,11.60,9.42,12.35,2.25,3.47,2.19,3.87,9.99,-1.42
5160,40.01,28.59,11.16,9.22,13.08,2.41,4.64,1.49,5.24,9.76,-0.99
5161,41.61,29.29,11.00,10.22,14.75,1.36,4.04,2.95,5.76,9.29,-0.93
5162,42.74,29.34,12.49,10.09,14.46,3.55,3.09,2.36,5.72,9.79,-0.99
5163,45.36,32.43,12.64,10.09,15.38,2.91,4.12,2.36,6.20,10.16,-1.77
5164,45.96,33.19,12.90,10.84,14.92,3.08,4.12,3.18,6.33,9.79,-0.48
5165,47.81,33.99,14.85,11.55,15.56,2.68,5.51,1.92,6.01,11.31,-0.64
5166,49.72,35.17,14.51,11.78,16.54,3.55,4.35,2.76,7.17,12.28,-0.88
5167,51.78,36.78,15.03,13.69,16.66,3.50,4.11,3.21,6.04,11.02,-0.67
5168,54.14,38.35,15.00,12.77,17.98,3.57,3.93,2.92,6.88,12.31,0.44
5169,55.19,38.14,16.14,13.13,18.12,3.27,4.36,2.86,6.73,13.65,-0.94
5170,57.39,39.87,15.61,13.73,18.96,2.82,5.10,2.60,7.67,13.02,-0.30
5171,58.99,40.00,16.20,13.60,19.94,3.94,6.27,3.55,7.56,14.10,-0.96
5172,59.24,41.94,16.14,13.65,19.76,4.55,5.65,3.75,7.81,13.59,-0.33
5173,61.71,42.85,17.80,14.86,20.68,4.04,6.42,3.05,8.09,13.86,-2.17
5174,61.98,44.34,17.96,15.58,21.23,4.55,5.44,3.43,8.14,15.28,-0.81
5175,63.95,44.75,18.08,15.25,21.48,4.16,5.95,3.68,8.45,14.44,-0.45
5176,65.02,44.90,18.00,16.14,22.28,4.19,5.38,3.73,8.06,14.91,-0.86
5177,66.39,46.33,18.76,16.65,22.02,4.43,6.55,3.32,8.30,15.47,-1.64
5178,66.30,47.04,19.27,16.01,22.89,3.90,6.45,3.81,8.53,15.37,-0.00
5179,68.27,46.78,18.63,15.55,23.08,5.07,6.48,3.91,8.90,16.10,-0.99
5180,68.36,48.24,19.32,16.94,23.61,4.67,6.20,3.91,9.08,15.61,-0.73
5181,69.42,47.87,19.53,17.46,22.99,3.86,6.58,3.46,8.05,16.08,-0.70
5182,68.83,48.57,19.80,17.24,23.55,4.06,7.25,4.81,8.80,16.14,-0.46
5183,70.25,47.96,19.37,16.99,23.63,4.13,5.74,4.05,8.13,15.69,-1.40
